cmd_path,cmd_sweep_0,cmd_sweep_1,base_dac_y,base_dac_x,max_cross_x_index,max_cross_y_index,max_cross_x,max_cross_y,fit_x,fit_y,dac_y_at_max_cross,dac_x_at_max_cross
RECAL 1 4 27 12 12 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -509 64 4 80,-557,-2707,15,12,-262375,-264914,-509.1,-2649,-509,-2647
RECAL 1 4 27 13 13 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2238 64 4 80,-2295,-2678,15,14,-259564,-263165,-2238,-2622,-2239,-2618
RECAL 1 4 27 14 14 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2180 64 4 80,-2236,-2096,16,14,-256745,-256735,-2180,-2034,-2180,-2032
RECAL 1 4 27 15 15 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2190 64 4 80,-2247,-1248,16,14,-257210,-257253,-2190,-1186,-2191,-1184
RECAL 1 4 27 16 16 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2284 64 4 80,-2340,1127,16,14,-257830,-257845,-2284,1189,-2284,1191
RECAL 1 4 27 17 17 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2215 64 4 80,-2271,1960,18,14,-259777,-264204,-2215,2031,-2215,2032
RECAL 1 4 27 18 18 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2223 64 4 80,-2279,2552,17,14,-266327,-267488,-2223,2619,-2223,2620
RECAL 1 4 28 1 1 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2214 64 4 80,2154,-2741,15,15,-251676,-252299,2214,-2679,2214,-2681
RECAL 1 4 28 2 2 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2217 64 4 80,2155,-2139,15,16,-248291,-249093,2217,-2078,2219,-2079
RECAL 1 4 28 3 3 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2221 64 4 80,2159,-1279,16,15,-248959,-249021,2221,-1214,2219,-1215
RECAL 1 4 28 4 4 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2132 64 4 80,2072,1152,17,15,-250368,-250966,2132,1221,2132,1220
RECAL 1 4 28 5 5 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2136 64 4 80,2076,2011,17,15,-254407,-256504,2136,2081,2136,2079
RECAL 1 4 28 6 6 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2201 64 4 80,2140,2607,18,15,-258898,-264892,2201,2678,2200,2679
RECAL 1 4 28 7 7 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 621 64 4 80,587,2579,18,9,-257432,-262834,620.7,2649,623,2651
RECAL 1 4 28 8 8 60,RECAL 3 0 9999 305 64 4 80,RECAL 3 1 9999 256 64 4 80,241,1976,17,4,-251169,-252275,256.4,2044,257,2044
RECAL 1 4 28 9 9 60,RECAL 3 0 9999 280 64 4 80,RECAL 3 1 9999 224 64 4 80,216,1094,17,2,-249593,-250020,224.4,1162,224,1162
RECAL 1 4 28 10 10 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 687 64 4 80,647,-1334,16,10,-247015,-247003,687,-1269,687,-1270
RECAL 1 4 28 11 11 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 684 64 4 80,646,-2169,15,9,-249208,-251350,684,-2111,682,-2109
RECAL 1 4 28 12 12 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 685 64 4 80,646,-2763,15,9,-250713,-254442,685,-2707,682,-2703
RECAL 1 4 28 13 13 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2039 64 4 80,-2091,-2730,15,13,-254533,-256512,-2039,-2671,-2039,-2670
RECAL 1 4 28 14 14 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2031 64 4 80,-2082,-2134,16,13,-252252,-252273,-2031,-2068,-2030,-2070
RECAL 1 4 28 15 15 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2029 64 4 80,-2080,-1266,16,13,-253209,-253216,-2029,-1201,-2028,-1202
RECAL 1 4 28 16 16 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2124 64 4 80,-2175,1163,18,13,-253359,-254609,-2124,1234,-2123,1235
RECAL 1 4 28 17 17 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2120 64 4 80,-2169,2015,18,12,-259354,-263215,-2120,2086,-2121,2087
RECAL 1 4 28 18 18 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2051 64 4 80,-2102,2609,18,13,-262778,-270117,-2051,2681,-2050,2681
RECAL 1 4 29 1 1 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2183 64 4 80,2115,-2790,15,17,-247889,-251200,2183,-2731,2183,-2730
RECAL 1 4 29 2 2 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2143 64 4 80,2075,-2217,15,17,-242019,-242731,2143,-2156,2143,-2157
RECAL 1 4 29 3 3 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2212 64 4 80,2142,-1407,16,17,-240006,-240067,2212,-1343,2210,-1343
RECAL 1 4 29 4 4 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2149 64 4 80,2080,1019,16,17,-238527,-238523,2149,1084,2148,1083
RECAL 1 4 29 5 5 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2241 64 4 80,2172,1934,17,17,-238975,-240472,2241,2003,2240,2002
RECAL 1 4 29 6 6 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2257 64 4 80,2189,2545,17,17,-245067,-247847,2257,2613,2257,2613
RECAL 1 4 29 7 7 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 537 64 4 80,471,2523,17,16,-241273,-242013,536.9,2587,535,2591
RECAL 1 4 29 8 8 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 505 64 4 80,443,1894,18,16,-239427,-243414,505.3,1966,507,1966
RECAL 1 4 29 9 9 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -477 64 4 80,-534,944,19,14,-238011,-240219,-476.7,1020,-478,1020
RECAL 1 4 29 10 10 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 340 64 4 80,284,-1458,16,14,-238300,-238296,340.5,-1393,340,-1394
RECAL 1 4 29 11 11 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -519 64 4 80,-577,-2238,13,14,-241805,-251269,-519,-2185,-521,-2186
RECAL 1 4 29 12 12 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -223 64 4 80,-293,-2817,15,17,-245512,-247092,-223.4,-2755,-225,-2757
RECAL 1 4 29 13 13 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2204 64 4 80,-2264,-2771,14,15,-250286,-261358,-2204,-2717,-2204,-2715
RECAL 1 4 29 14 14 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2246 64 4 80,-2304,-2192,14,14,-243751,-250041,-2246,-2137,-2248,-2136
RECAL 1 4 29 15 15 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2171 64 4 80,-2231,-1383,16,15,-242602,-242598,-2171,-1319,-2171,-1319
RECAL 1 4 29 16 16 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2240 64 4 80,-2298,1043,16,14,-238265,-238372,-2240,1108,-2242,1107
RECAL 1 4 29 17 17 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2144 64 4 80,-2202,1952,15,15,-241648,-242661,-2144,2012,-2142,2012
RECAL 1 4 29 18 18 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2143 64 4 80,-2201,2547,18,14,-241595,-250264,-2143,2619,-2145,2619
RECAL 1 4 30 1 1 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2188 64 4 80,2123,-2869,16,16,-238376,-238465,2188,-2806,2187,-2805
RECAL 1 4 30 2 2 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2254 64 4 80,2189,-2277,15,16,-236287,-237969,2254,-2217,2253,-2217
RECAL 1 4 30 3 3 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2225 64 4 80,2160,-1460,15,16,-234856,-235105,2225,-1399,2224,-1400
RECAL 1 4 30 4 4 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2217 64 4 80,2152,1007,16,16,-235827,-235820,2217,1073,2216,1071
RECAL 1 4 30 5 5 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2191 64 4 80,2126,1958,16,16,-238545,-238567,2191,2023,2190,2022
RECAL 1 4 30 6 6 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2176 64 4 80,2112,2580,18,16,-244503,-250790,2176,2651,2176,2652
RECAL 1 4 30 7 7 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -374 64 4 80,-404,2564,18,7,-243533,-249084,-373.9,2634,-376,2636
RECAL 1 4 30 8 8 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -233 64 4 80,-253,1934,17,4,-238042,-238943,-233,2002,-237,2002
RECAL 1 4 30 9 9 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 276 64 4 80,249,964,17,7,-237224,-237514,275.6,1032,277,1032
RECAL 1 4 30 10 10 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 343 64 4 80,305,-1482,14,9,-236897,-239196,342.8,-1426,341,-1426
RECAL 1 4 30 11 11 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 517 64 4 80,470,-2291,14,12,-235546,-239244,517,-2233,518,-2235
RECAL 1 4 30 12 12 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -292 64 4 80,-325,-2871,13,7,-243502,-255278,-292.4,-2816,-297,-2819
RECAL 1 4 30 13 13 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2218 64 4 80,-2276,-2850,14,14,-243988,-251383,-2218,-2794,-2220,-2794
RECAL 1 4 30 14 14 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2149 64 4 80,-2204,-2257,13,14,-242075,-251495,-2149,-2204,-2148,-2205
RECAL 1 4 30 15 15 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2180 64 4 80,-2236,-1442,14,14,-242195,-243262,-2180,-1384,-2180,-1386
RECAL 1 4 30 16 16 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2188 64 4 80,-2244,1021,16,14,-242117,-242117,-2188,1086,-2188,1085
RECAL 1 4 30 17 17 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2212 64 4 80,-2268,1960,17,14,-245865,-246780,-2212,2028,-2212,2028
RECAL 1 4 30 18 18 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2230 64 4 80,-2286,2585,17,14,-249470,-252827,-2230,2656,-2230,2653
RECAL 1 4 31 1 1 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2182 64 4 80,2119,-2864,15,16,-245579,-246424,2182,-2799,2183,-2804
RECAL 1 4 31 2 2 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2097 64 4 80,2034,-2276,16,16,-239454,-239506,2097,-2213,2098,-2212
RECAL 1 4 31 3 3 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2191 64 4 80,2128,-1461,16,16,-238095,-238088,2191,-1399,2192,-1397
RECAL 1 4 31 4 4 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2191 64 4 80,2128,1004,16,16,-236626,-236654,2191,1069,2192,1068
RECAL 1 4 31 5 5 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2188 64 4 80,2125,1957,16,16,-237583,-237604,2188,2023,2189,2021
RECAL 1 4 31 6 6 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2196 64 4 80,2135,2581,18,15,-241904,-248592,2196,2652,2195,2653
RECAL 1 4 31 7 7 63,RECAL 3 0 9999 115 64 4 80,RECAL 3 1 9999 54 64 4 80,51,2547,17,1,-242460,-243763,53.85,2614,55,2615
RECAL 1 4 31 8 8 63,RECAL 3 0 9999 -50 128 4 80,RECAL 3 1 9999 -166 128 4 80,-178,1842,33,3,-238686,-239081,-166.2,1971,-166,1974
RECAL 1 4 31 9 9 63,RECAL 3 0 9999 56 128 4 80,RECAL 3 1 9999 -70 128 4 80,-72,848,32,1,-237264,-237269,-69.57,975.7,-68,976
RECAL 1 4 31 10 10 63,RECAL 3 0 9999 -15 128 4 80,RECAL 3 1 9999 -135 128 4 80,-143,-1592,32,2,-239676,-239673,-135.4,-1458,-135,-1464
RECAL 1 4 31 11 11 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -695 64 4 80,-741,-2315,15,11,-240928,-242120,-695.4,-2254,-697,-2255
RECAL 1 4 31 12 12 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -285 64 4 80,-291,-2892,14,1,-245315,-249931,-284.9,-2832,-287,-2836
RECAL 1 4 31 13 13 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2212 64 4 80,-2268,-2851,14,14,-251516,-261092,-2212,-2796,-2212,-2795
RECAL 1 4 31 14 14 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2289 64 4 80,-2343,-2266,15,14,-246213,-248447,-2289,-2208,-2287,-2206
RECAL 1 4 31 15 15 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2199 64 4 80,-2253,-1453,15,14,-244228,-244963,-2199,-1394,-2197,-1393
RECAL 1 4 31 16 16 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2199 64 4 80,-2253,1003,17,14,-241809,-242105,-2199,1071,-2197,1071
RECAL 1 4 31 17 17 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2202 64 4 80,-2256,1950,18,14,-243901,-247060,-2202,2021,-2200,2022
RECAL 1 4 31 18 18 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2200 64 4 80,-2254,2576,18,14,-247386,-256810,-2200,2650,-2198,2648
RECAL 1 4 32 1 1 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2177 64 4 80,2114,-2676,15,16,-246821,-247329,2177,-2614,2178,-2616
RECAL 1 4 32 2 2 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2141 64 4 80,2079,-2089,15,15,-244740,-245443,2141,-2028,2139,-2029
RECAL 1 4 32 3 3 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2141 64 4 80,2079,-1243,15,15,-240606,-240743,2141,-1181,2139,-1183
RECAL 1 4 32 4 4 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2233 64 4 80,2170,1122,16,16,-244125,-244183,2233,1185,2234,1186
RECAL 1 4 32 5 5 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2233 64 4 80,2168,1959,17,16,-248923,-249624,2233,2026,2232,2027
RECAL 1 4 32 6 6 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2189 64 4 80,2126,2542,17,16,-249835,-252730,2189,2612,2190,2610
RECAL 1 4 32 7 7 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -378 64 4 80,-397,2574,16,4,-251818,-251839,-377.9,2641,-381,2638
RECAL 1 4 32 8 8 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 321 64 4 80,299,1995,17,6,-245797,-247234,321.5,2063,323,2063
RECAL 1 4 32 9 9 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 328 64 4 80,294,1183,17,8,-246300,-246454,327.5,1250,326,1251
RECAL 1 4 32 10 10 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -595 64 4 80,-640,-1173,15,11,-242117,-242368,-595,-1112,-596,-1113
RECAL 1 4 32 11 11 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -598 64 4 80,-636,-2048,15,9,-248109,-248892,-598.2,-1987,-600,-1988
RECAL 1 4 32 12 12 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -438 64 4 80,-481,-2641,15,11,-246407,-249549,-437.7,-2584,-437,-2581
RECAL 1 4 32 13 13 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2241 64 4 80,-2296,-2677,16,14,-250234,-250286,-2241,-2617,-2240,-2613
RECAL 1 4 32 14 14 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2272 64 4 80,-2327,-2092,15,14,-251772,-252175,-2272,-2030,-2271,-2032
RECAL 1 4 32 15 15 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2273 64 4 80,-2328,-1246,14,14,-248701,-250215,-2273,-1190,-2272,-1190
RECAL 1 4 32 16 16 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2181 64 4 80,-2236,1105,17,14,-250715,-251169,-2181,1173,-2180,1173
RECAL 1 4 32 17 17 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2182 64 4 80,-2237,1951,17,14,-255224,-255325,-2182,2017,-2181,2019
RECAL 1 4 32 18 18 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2228 64 4 80,-2282,2526,19,14,-257588,-274377,-2228,2602,-2226,2602
RECAL 1 1 1 1 1 33,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2538 64 4 80,2467,-2992,13,18,-226743,-236739,2538,-2938,2539,-2940
RECAL 1 1 2 1 1 34,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2536 64 4 80,2467,-2329,14,17,-220161,-224338,2536,-2274,2535,-2273
RECAL 1 1 3 1 1 35,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2438 64 4 80,2368,-1360,14,17,-220600,-222031,2438,-1305,2436,-1304
RECAL 1 1 4 1 1 36,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2528 64 4 80,2458,1336,17,18,-226667,-226910,2528,1402,2530,1404
RECAL 1 1 5 1 1 37,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2431 64 4 80,2363,2260,18,17,-227721,-229939,2431,2330,2431,2332
RECAL 1 1 6 1 1 38,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2425 64 4 80,2355,2909,18,17,-234788,-242900,2425,2983,2423,2981
RECAL 1 1 7 1 1 39,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -591 64 4 80,-637,2944,18,11,-231305,-237333,-590.9,3016,-593,3016
RECAL 1 1 15 1 1 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -506 64 4 80,-553,2303,18,12,-250758,-253498,-506.1,2374,-505,2375
RECAL 1 1 32 1 1 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 564 64 4 80,510,1409,16,14,-246899,-247193,564.1,1475,566,1473
RECAL 1 1 49 1 1 17,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -461 64 4 80,-504,-1276,15,11,-244952,-245679,-461.4,-1218,-460,-1216
RECAL 1 1 8 1 1 40,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 596 64 4 80,537,-2284,14,15,-232056,-236290,595.6,-2229,597,-2228
RECAL 1 1 9 1 1 41,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 611 64 4 80,552,-2955,13,15,-231045,-241537,611.4,-2902,612,-2903
RECAL 1 1 10 1 1 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2415 64 4 80,-2468,-2959,13,13,-232722,-245892,-2415,-2908,-2416,-2907
RECAL 1 1 11 1 1 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2413 64 4 80,-2466,-2292,14,13,-241473,-245136,-2413,-2237,-2414,-2236
RECAL 1 1 12 1 1 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2516 64 4 80,-2569,-1292,14,13,-238537,-239412,-2516,-1235,-2517,-1236
RECAL 1 1 13 1 1 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2428 64 4 80,-2480,1389,17,13,-237723,-238083,-2428,1456,-2428,1457
RECAL 1 1 14 1 1 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2523 64 4 80,-2575,2296,18,13,-240854,-243870,-2523,2367,-2523,2368
RECAL 1 2 15 1 1 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2468 64 4 80,2396,-2999,14,18,-243082,-251792,2468,-2946,2468,-2943
RECAL 1 2 16 1 1 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2477 64 4 80,2405,-2350,14,18,-243318,-246629,2477,-2293,2477,-2294
RECAL 1 2 17 1 1 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2385 64 4 80,2314,-1406,14,18,-238803,-239731,2385,-1349,2386,-1350
RECAL 1 2 18 1 1 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2375 64 4 80,2304,1284,17,18,-231471,-231947,2375,1352,2376,1352
RECAL 1 2 19 1 1 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2455 64 4 80,2384,2222,18,18,-238413,-241802,2455,2294,2456,2294
RECAL 1 2 20 1 1 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2458 64 4 80,2387,2873,18,18,-235959,-242535,2458,2946,2459,2945
RECAL 1 2 21 1 1 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 234 64 4 80,168,2835,18,17,-249945,-255018,233.7,2906,236,2907
RECAL 1 2 22 1 1 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 183 64 4 80,123,2174,17,16,-252829,-254579,183.3,2244,187,2242
RECAL 1 2 23 1 1 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -662 64 4 80,-716,1197,17,13,-240478,-240814,-662.1,1264,-664,1265
RECAL 1 2 24 1 1 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -624 64 4 80,-677,-1490,14,13,-233892,-235493,-623.6,-1434,-625,-1434
RECAL 1 2 25 1 1 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 399 64 4 80,343,-2398,14,13,-242120,-246512,399,-2343,395,-2342
RECAL 1 2 26 1 1 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 386 64 4 80,313,-3032,13,18,-238355,-252023,386.1,-2980,385,-2980
RECAL 1 2 27 1 1 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2424 64 4 80,-2480,-2998,13,14,-246915,-258889,-2424,-2945,-2424,-2946
RECAL 1 2 28 1 1 60,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2426 64 4 80,-2480,-2352,13,14,-245544,-251508,-2426,-2298,-2424,-2300
RECAL 1 2 29 1 1 61,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2511 64 4 80,-2565,-1413,14,13,-248642,-249734,-2511,-1356,-2513,-1357
RECAL 1 2 30 1 1 62,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2525 64 4 80,-2579,1274,17,13,-235929,-236432,-2525,1343,-2527,1342
RECAL 1 2 31 1 1 63,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2445 64 4 80,-2501,2219,18,14,-241645,-245422,-2445,2291,-2445,2291
RECAL 1 2 32 1 1 64,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2398 64 4 80,2326,-2999,14,18,-240410,-245604,2398,-2942,2398,-2943
RECAL 1 2 33 1 1 1,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2441 64 4 80,2370,-2357,14,18,-229802,-232354,2441,-2300,2442,-2301
RECAL 1 2 34 1 1 2,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2479 64 4 80,2408,-1437,16,18,-222638,-222666,2479,-1375,2480,-1373
RECAL 1 2 35 1 1 3,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2434 64 4 80,2363,1240,18,18,-222065,-223613,2434,1313,2435,1312
RECAL 1 2 36 1 1 4,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2477 64 4 80,2406,2183,19,18,-222732,-229914,2477,2258,2478,2259
RECAL 1 2 37 1 1 5,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2594 64 4 80,2521,2831,19,18,-222663,-232774,2594,2905,2593,2907
RECAL 1 2 38 1 1 6,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 943 64 4 80,870,2815,19,18,-228209,-239510,943.2,2890,942,2891
RECAL 1 2 39 1 1 7,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 434 64 4 80,378,2168,19,14,-232852,-238171,434.4,2242,434,2244
RECAL 1 2 40 1 1 8,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -239 64 4 80,-295,1203,18,13,-235560,-236816,-239,1276,-243,1275
RECAL 1 2 41 1 1 9,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 447 64 4 80,386,-1469,15,16,-236896,-236973,447.2,-1407,450,-1409
RECAL 1 2 42 1 1 10,RECAL 3 0 9999 9999 128 4 80,RECAL 3 1 9999 -169 128 4 80,-255,-2443,31,22,-242823,-244103,-168.8,-2321,-167,-2319
RECAL 1 2 43 1 1 11,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -529 64 4 80,-583,-3011,13,14,-241895,-251305,-528.6,-2957,-527,-2959
RECAL 1 2 44 1 1 12,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2482 64 4 80,-2537,-2985,13,14,-229239,-238429,-2482,-2931,-2481,-2933
RECAL 1 2 45 1 1 13,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2437 64 4 80,-2491,-2351,15,14,-234236,-235402,-2437,-2292,-2435,-2291
RECAL 1 2 46 1 1 14,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2400 64 4 80,-2455,-1422,15,14,-238959,-239105,-2400,-1361,-2399,-1362
RECAL 1 2 47 1 1 15,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2443 64 4 80,-2497,1246,19,13,-253908,-256221,-2443,1321,-2445,1322
RECAL 1 2 48 1 1 16,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2405 64 4 80,-2458,2193,19,13,-241161,-247707,-2405,2268,-2406,2269
RECAL 1 2 49 1 1 17,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2477 64 4 80,2402,-2357,14,19,-237578,-242546,2477,-2303,2478,-2301
RECAL 1 2 50 1 1 18,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2486 64 4 80,2411,-1431,14,19,-232620,-233650,2486,-1374,2487,-1375
RECAL 1 2 51 1 1 19,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2398 64 4 80,2325,1239,17,18,-236024,-236226,2398,1306,2397,1307
