line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
165,RECAL 3 1 300 64 4 80,1,300,64,4,80,-1216.000000,33,1,Ok,97768.000000,NonMono,14,-115090.000000,14.075290,14,-1159.698840,29,[0]=-184873;[1]=-176050;[2]=-166926;[3]=-158554;[4]=-150980;[5]=-144184;[6]=-138097;[7]=-132735;[8]=-128113;[9]=-124144;[10]=-120914;[11]=-118403;[12]=-116586;[13]=-115480;[14]=-115090;[15]=-115391;[16]=-116375;[17]=-118014;[18]=-120339;[19]=-123329;[20]=-127020;[21]=-131306;[22]=-136228;[23]=-141728;[24]=-147822;[25]=-154397;[26]=-161637;[27]=-169393;[28]=-177697
166,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,275.000000,33,1,Ok,2815.000000,NonMono,13,-121118.000000,12.706431,13,325.825725,27,[0]=-121980;[1]=-121867;[2]=-121749;[3]=-121648;[4]=-121552;[5]=-121462;[6]=-121384;[7]=-121312;[8]=-121247;[9]=-121212;[10]=-121170;[11]=-121145;[12]=-121120;[13]=-121118;[14]=-121125;[15]=-121165;[16]=-121202;[17]=-121244;[18]=-121312;[19]=-121393;[20]=-121485;[21]=-121593;[22]=-121693;[23]=-121853;[24]=-122009;[25]=-122194;[26]=-122377
167,RECAL 3 1 326 64 4 80,1,326,64,4,80,-2127.000000,33,1,Ok,164014.000000,NonMono,15,-118961.000000,14.322237,14,-2069.711053,31,[0]=-280128;[1]=-276167;[2]=-268623;[3]=-254417;[4]=-235654;[5]=-215783;[6]=-196795;[7]=-180718;[8]=-165341;[9]=-152079;[10]=-141117;[11]=-132323;[12]=-125747;[13]=-121291;[14]=-119051;[15]=-118961;[16]=-121053;[17]=-125301;[18]=-131724;[19]=-140241;[20]=-150675;[21]=-163328;[22]=-177939;[23]=-192670;[24]=-209945;[25]=-227984;[26]=-245575;[27]=-260853;[28]=-271151;[29]=-276810;[30]=-280242
168,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,309.000000,33,1,Ok,2923.000000,NonMono,13,-130303.000000,13.015559,13,361.062237,27,[0]=-131327;[1]=-131146;[2]=-131035;[3]=-130923;[4]=-130810;[5]=-130704;[6]=-130615;[7]=-130529;[8]=-130462;[9]=-130403;[10]=-130365;[11]=-130330;[12]=-130325;[13]=-130303;[14]=-130307;[15]=-130338;[16]=-130370;[17]=-130407;[18]=-130468;[19]=-130559;[20]=-130651;[21]=-130764;[22]=-130893;[23]=-131032;[24]=-131197;[25]=-131379;[26]=-131571
169,RECAL 3 1 361 64 4 80,1,361,64,4,80,-2738.000000,33,1,Ok,160271.000000,NonMono,14,-124042.000000,14.580964,15,-2679.676144,29,[0]=-283779;[1]=-283204;[2]=-282873;[3]=-281189;[4]=-276654;[5]=-264235;[6]=-241625;[7]=-215622;[8]=-191722;[9]=-172249;[10]=-155076;[11]=-141770;[12]=-132177;[13]=-126384;[14]=-124042;[15]=-125311;[16]=-130144;[17]=-138437;[18]=-150193;[19]=-165324;[20]=-183201;[21]=-202894;[22]=-225536;[23]=-248240;[24]=-266429;[25]=-276177;[26]=-280581;[27]=-282497;[28]=-283602
170,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2264.000000,33,1,Ok,112241.000000,NonMono,14,-132867.000000,13.825901,14,-2208.696396,29,[0]=-198325;[1]=-189174;[2]=-181468;[3]=-173649;[4]=-166296;[5]=-159761;[6]=-153954;[7]=-148940;[8]=-144601;[9]=-140920;[10]=-137946;[11]=-135631;[12]=-134041;[13]=-133120;[14]=-132867;[15]=-133301;[16]=-134427;[17]=-136260;[18]=-138803;[19]=-142056;[20]=-145998;[21]=-150627;[22]=-156002;[23]=-162026;[24]=-168820;[25]=-176520;[26]=-184104;[27]=-192300;[28]=-201811
171,RECAL 3 1 -2209 64 4 80,1,-2209,64,4,80,-2767.000000,33,1,Ok,158648.000000,NonMono,14,-125585.000000,14.043204,14,-2710.827186,29,[0]=-284066;[1]=-283608;[2]=-283191;[3]=-280746;[4]=-274551;[5]=-258656;[6]=-233737;[7]=-208560;[8]=-186678;[9]=-168496;[10]=-152900;[11]=-140849;[12]=-132314;[13]=-127221;[14]=-125585;[15]=-127443;[16]=-132781;[17]=-141593;[18]=-153848;[19]=-169585;[20]=-187195;[21]=-208360;[22]=-231877;[23]=-254912;[24]=-271159;[25]=-278679;[26]=-281938;[27]=-283212;[28]=-283706
172,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2267.000000,33,1,Ok,104682.000000,NonMono,15,-124804.000000,14.839860,15,-2207.640560,31,[0]=-204973;[1]=-194279;[2]=-184911;[3]=-176401;[4]=-167808;[5]=-160134;[6]=-153234;[7]=-147200;[8]=-141822;[9]=-137210;[10]=-133332;[11]=-130216;[12]=-127779;[13]=-126090;[14]=-125069;[15]=-124804;[16]=-125246;[17]=-126454;[18]=-128375;[19]=-130985;[20]=-134370;[21]=-138465;[22]=-143289;[23]=-148743;[24]=-155018;[25]=-162082;[26]=-169938;[27]=-178510;[28]=-186730;[29]=-196258;[30]=-206833
173,RECAL 3 1 -2208 64 4 80,1,-2208,64,4,80,-2164.000000,33,1,Ok,162133.000000,NonMono,14,-121344.000000,14.426029,14,-2106.295885,29,[0]=-280972;[1]=-277101;[2]=-268332;[3]=-252498;[4]=-232101;[5]=-212047;[6]=-193362;[7]=-177902;[8]=-163067;[9]=-150543;[10]=-140296;[11]=-132264;[12]=-126443;[13]=-122771;[14]=-121344;[15]=-122019;[16]=-124845;[17]=-129802;[18]=-136820;[19]=-145903;[20]=-156974;[21]=-170146;[22]=-184451;[23]=-200233;[24]=-218059;[25]=-236567;[26]=-253844;[27]=-267131;[28]=-275003
174,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2270.000000,33,1,Ok,111707.000000,NonMono,15,-117974.000000,14.493839,14,-2212.024646,31,[0]=-196222;[1]=-185921;[2]=-176848;[3]=-167475;[4]=-159077;[5]=-151481;[6]=-144738;[7]=-138775;[8]=-133600;[9]=-129172;[10]=-125409;[11]=-122426;[12]=-120229;[13]=-118744;[14]=-117987;[15]=-117974;[16]=-118679;[17]=-120104;[18]=-122301;[19]=-125258;[20]=-128974;[21]=-133420;[22]=-138620;[23]=-144560;[24]=-151122;[25]=-158608;[26]=-166854;[27]=-175983;[28]=-184941;[29]=-194740;[30]=-205732
175,RECAL 3 1 -2212 64 4 80,1,-2212,64,4,80,-1292.000000,33,1,Ok,104719.000000,NonMono,14,-117134.000000,14.510830,15,-1233.956679,29,[0]=-198241;[1]=-187544;[2]=-178275;[3]=-168554;[4]=-159904;[5]=-151926;[6]=-144833;[7]=-138589;[8]=-133093;[9]=-128463;[10]=-124616;[11]=-121592;[12]=-119351;[13]=-117874;[14]=-117134;[15]=-117149;[16]=-117897;[17]=-119389;[18]=-121618;[19]=-124586;[20]=-128247;[21]=-132625;[22]=-137712;[23]=-143488;[24]=-149938;[25]=-157052;[26]=-164862;[27]=-173369;[28]=-182124
176,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2268.000000,33,1,Ok,111152.000000,NonMono,15,-114431.000000,14.471150,14,-2210.115400,29,[1]=-182540;[2]=-172865;[3]=-163585;[4]=-155188;[5]=-147654;[6]=-140956;[7]=-135015;[8]=-129911;[9]=-125475;[10]=-121768;[11]=-118831;[12]=-116661;[13]=-115190;[14]=-114446;[15]=-114431;[16]=-115154;[17]=-116610;[18]=-118822;[19]=-121749;[20]=-125439;[21]=-129873;[22]=-135037;[23]=-140969;[24]=-147508;[25]=-154870;[26]=-163125;[27]=-172120;[28]=-181615;[29]=-191029
177,RECAL 3 1 -2210 64 4 80,1,-2210,64,4,80,1178.000000,33,1,Ok,108558.000000,NonMono,16,-114337.000000,15.285175,15,1239.140701,32,[0]=-196706;[1]=-186904;[2]=-178333;[3]=-169267;[4]=-160867;[5]=-153125;[6]=-146100;[7]=-139771;[8]=-134092;[9]=-129120;[10]=-124863;[11]=-121286;[12]=-118429;[13]=-116302;[14]=-114910;[16]=-114337;[17]=-115177;[18]=-116807;[19]=-119246;[20]=-122494;[21]=-126584;[22]=-131488;[23]=-137212;[24]=-143790;[25]=-151170;[26]=-159326;[27]=-168430;[28]=-178469;[29]=-187933;[30]=-198865;[31]=-210668;[32]=-222895
178,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2278.000000,33,1,Ok,114637.000000,NonMono,14,-116589.000000,14.076229,14,-2221.695086,29,[0]=-188673;[1]=-179327;[2]=-169720;[3]=-161044;[4]=-153249;[5]=-146245;[6]=-139997;[7]=-134530;[8]=-129810;[9]=-125800;[10]=-122524;[11]=-119973;[12]=-118148;[13]=-117004;[14]=-116589;[15]=-116874;[16]=-117842;[17]=-119518;[18]=-121946;[19]=-125094;[20]=-128988;[21]=-133587;[22]=-138948;[23]=-145068;[24]=-151894;[25]=-159514;[26]=-167801;[27]=-177020;[28]=-185989
179,RECAL 3 1 -2222 64 4 80,1,-2222,64,4,80,2045.000000,33,1,Ok,166334.000000,NonMono,16,-116568.000000,16.505396,17,2111.021586,32,[0]=-282902;[1]=-281908;[2]=-279190;[3]=-273555;[4]=-262806;[5]=-245610;[6]=-225991;[7]=-206587;[8]=-188818;[10]=-159240;[11]=-146966;[12]=-136735;[13]=-128574;[14]=-122427;[15]=-118434;[16]=-116568;[17]=-116815;[18]=-119206;[19]=-123777;[20]=-130604;[21]=-139599;[22]=-150841;[23]=-164372;[24]=-180068;[25]=-196439;[26]=-215875;[27]=-236175;[28]=-255507;[29]=-269398;[30]=-276928;[31]=-280510;[32]=-282184
180,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2282.000000,33,1,Ok,105096.000000,NonMono,15,-122259.000000,14.470587,14,-2224.117651,31,[0]=-194721;[1]=-185169;[2]=-176466;[3]=-167674;[4]=-159928;[5]=-152933;[6]=-146740;[7]=-141273;[8]=-136479;[9]=-132391;[10]=-129019;[11]=-126352;[12]=-124295;[13]=-122937;[14]=-122270;[15]=-122259;[16]=-122885;[17]=-124251;[18]=-126288;[19]=-128989;[20]=-132395;[21]=-136510;[22]=-141330;[23]=-146868;[24]=-153116;[25]=-160157;[26]=-167918;[27]=-176406;[28]=-184821;[29]=-193977;[30]=-204477
181,RECAL 3 1 -2224 64 4 80,1,-2224,64,4,80,2646.000000,33,1,Ok,163626.000000,NonMono,17,-120588.000000,16.784673,17,2713.138690,31,[2]=-284007;[3]=-283778;[4]=-283114;[5]=-281839;[6]=-278326;[7]=-269338;[8]=-249797;[9]=-224779;[10]=-200593;[11]=-180773;[12]=-162276;[13]=-147157;[14]=-135421;[15]=-127074;[16]=-122105;[17]=-120588;[18]=-122518;[19]=-127956;[20]=-136816;[21]=-149186;[22]=-165159;[23]=-184048;[24]=-205636;[25]=-230557;[26]=-255258;[27]=-272053;[28]=-279595;[29]=-282317;[30]=-283549;[31]=-283617;[32]=-284046
182,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2159.000000,33,1,Ok,92444.000000,NonMono,16,-125830.000000,16.404751,16,2224.619005,33,[0]=-218274;[1]=-207417;[2]=-197178;[3]=-187850;[4]=-179855;[5]=-171566;[6]=-163865;[7]=-156854;[8]=-150603;[9]=-145087;[10]=-140242;[11]=-136100;[12]=-132640;[13]=-129904;[14]=-127839;[15]=-126479;[16]=-125830;[17]=-125905;[18]=-126683;[19]=-128207;[20]=-130457;[21]=-133410;[22]=-137116;[23]=-141588;[24]=-146844;[25]=-152890;[26]=-159733;[27]=-167389;[28]=-176079;[29]=-184629;[30]=-193933;[31]=-204593;[32]=-216101
183,RECAL 3 1 2225 64 4 80,1,2225,64,4,80,-2775.000000,33,1,Ok,163790.000000,NonMono,14,-120390.000000,15.023317,15,-2714.906732,29,[0]=-283962;[1]=-283412;[2]=-283094;[3]=-281752;[4]=-277825;[5]=-267536;[6]=-245311;[7]=-218166;[8]=-192954;[9]=-172253;[10]=-153978;[11]=-139874;[12]=-129647;[13]=-123156;[14]=-120390;[15]=-121209;[16]=-125619;[17]=-133446;[18]=-144652;[19]=-159181;[20]=-176885;[21]=-195544;[22]=-216956;[23]=-239039;[24]=-259006;[25]=-271466;[26]=-278058;[27]=-281259;[28]=-282958
184,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2100.000000,33,1,Ok,96991.000000,NonMono,17,-119070.000000,16.909851,17,2167.639406,31,[2]=-194718;[3]=-185451;[4]=-177081;[5]=-168342;[6]=-160401;[7]=-153156;[8]=-146659;[9]=-140830;[10]=-135689;[11]=-131244;[12]=-127492;[13]=-124395;[14]=-122030;[15]=-120339;[16]=-119353;[17]=-119070;[18]=-119465;[19]=-120602;[20]=-122419;[21]=-125005;[22]=-128362;[23]=-132411;[24]=-137237;[25]=-142863;[26]=-149234;[27]=-156472;[28]=-164539;[29]=-173539;[30]=-182859;[31]=-192399;[32]=-203446
185,RECAL 3 1 2168 64 4 80,1,2168,64,4,80,-2168.000000,33,1,Ok,166889.000000,NonMono,14,-115870.000000,14.718416,15,-2109.126337,29,[0]=-279797;[1]=-275844;[2]=-268328;[3]=-253739;[4]=-234262;[5]=-213757;[6]=-194298;[7]=-177761;[8]=-161839;[9]=-148260;[10]=-137085;[11]=-128278;[12]=-121781;[13]=-117677;[14]=-115870;[15]=-116328;[16]=-119068;[17]=-123962;[18]=-131056;[19]=-140190;[20]=-151282;[21]=-164333;[22]=-179067;[23]=-193739;[24]=-210633;[25]=-228127;[26]=-244861;[27]=-259445;[28]=-269756
186,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2168.000000,33,1,Ok,105784.000000,NonMono,17,-113717.000000,16.926419,17,2235.705675,30,[2]=-196536;[3]=-186316;[4]=-177193;[5]=-167685;[6]=-159047;[7]=-151124;[8]=-144056;[9]=-137678;[10]=-132048;[11]=-127162;[12]=-122980;[13]=-119617;[14]=-117009;[15]=-115138;[16]=-114053;[17]=-113717;[18]=-114143;[19]=-115367;[20]=-117362;[21]=-120141;[22]=-123750;[23]=-128246;[25]=-139677;[26]=-146681;[27]=-154530;[28]=-163346;[29]=-173071;[30]=-183223;[31]=-193640;[32]=-205726
187,RECAL 3 1 2236 64 4 80,1,2236,64,4,80,-1293.000000,33,1,Ok,96486.000000,NonMono,15,-113345.000000,15.016966,15,-1232.932138,31,[0]=-201829;[1]=-190680;[2]=-181064;[3]=-171009;[4]=-161745;[5]=-153187;[6]=-145501;[7]=-138668;[8]=-132653;[9]=-127500;[10]=-123104;[11]=-119590;[12]=-116866;[13]=-114920;[14]=-113751;[15]=-113345;[16]=-113708;[17]=-114824;[18]=-116682;[19]=-119284;[20]=-122607;[21]=-126715;[22]=-131485;[23]=-136931;[24]=-143023;[25]=-149714;[26]=-157061;[27]=-164977;[28]=-173523;[29]=-182173;[30]=-190540
188,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2165.000000,33,1,Ok,106366.000000,NonMono,17,-114848.000000,17.046453,17,2233.185813,31,[2]=-198212;[3]=-187955;[4]=-178958;[5]=-169497;[6]=-160806;[7]=-152898;[8]=-145741;[9]=-139324;[10]=-133659;[11]=-128725;[12]=-124512;[13]=-121066;[14]=-118366;[15]=-116428;[16]=-115274;[17]=-114848;[18]=-115212;[19]=-116307;[20]=-118214;[21]=-120906;[22]=-124412;[23]=-128763;[24]=-133896;[25]=-139937;[26]=-146794;[27]=-154525;[28]=-163193;[29]=-172758;[30]=-182807;[31]=-193113;[32]=-205057
189,RECAL 3 1 2233 64 4 80,1,2233,64,4,80,1181.000000,33,1,Ok,108277.000000,NonMono,15,-114613.000000,15.227654,15,1241.910615,30,[0]=-197891;[1]=-188263;[2]=-179753;[3]=-170656;[4]=-162086;[5]=-154174;[6]=-146990;[7]=-140439;[8]=-134584;[9]=-129538;[10]=-125095;[11]=-121479;[12]=-118623;[13]=-116519;[15]=-114613;[16]=-114808;[17]=-115814;[18]=-117611;[19]=-120181;[20]=-123592;[21]=-127852;[22]=-132907;[23]=-138808;[24]=-145568;[25]=-152998;[26]=-161379;[27]=-170532;[28]=-180295;[29]=-189565;[30]=-200166
190,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2074.000000,33,1,Ok,93544.000000,NonMono,17,-115711.000000,16.789082,17,2141.156330,31,[2]=-188541;[3]=-179924;[4]=-170879;[5]=-162578;[6]=-154891;[7]=-147974;[8]=-141725;[9]=-136133;[10]=-131303;[11]=-127067;[12]=-123468;[13]=-120583;[14]=-118360;[15]=-116776;[16]=-115902;[17]=-115711;[18]=-116176;[19]=-117352;[20]=-119212;[21]=-121787;[22]=-125064;[23]=-129103;[24]=-133821;[25]=-139328;[26]=-145501;[27]=-152547;[28]=-160429;[29]=-169158;[30]=-178663;[31]=-187828;[32]=-198561
191,RECAL 3 1 2141 64 4 80,1,2141,64,4,80,2048.000000,33,1,Ok,166319.000000,NonMono,16,-115683.000000,16.100065,16,2112.400260,33,[0]=-281398;[1]=-279541;[2]=-275843;[3]=-269018;[4]=-257308;[5]=-240670;[6]=-222141;[7]=-203619;[8]=-186670;[9]=-171597;[10]=-157317;[11]=-145052;[12]=-134897;[13]=-126836;[14]=-120883;[15]=-117160;[16]=-115683;[17]=-116433;[18]=-119457;[19]=-124792;[20]=-132449;[21]=-142427;[22]=-154632;[23]=-169210;[24]=-185057;[25]=-202544;[26]=-221831;[27]=-241189;[28]=-258231;[29]=-269885;[30]=-276722;[31]=-280230;[32]=-282002
192,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2176.000000,33,1,Ok,97244.000000,NonMono,17,-121705.000000,16.769759,17,2243.079035,30,[2]=-197048;[3]=-187407;[4]=-179086;[5]=-170400;[6]=-162392;[7]=-155122;[8]=-148612;[9]=-142849;[10]=-137744;[11]=-133336;[12]=-129657;[13]=-126669;[14]=-124367;[15]=-122760;[16]=-121914;[17]=-121705;[18]=-122221;[19]=-123417;[20]=-125379;[21]=-128072;[23]=-135626;[24]=-140570;[25]=-146220;[26]=-152656;[27]=-159952;[28]=-168063;[29]=-177139;[30]=-185954;[31]=-196008;[32]=-207168
193,RECAL 3 1 2243 64 4 80,1,2243,64,4,80,2648.000000,33,1,Ok,163044.000000,NonMono,17,-121111.000000,15.967867,16,2711.871469,31,[2]=-283809;[3]=-283076;[4]=-282287;[5]=-279837;[6]=-274631;[7]=-262940;[8]=-242372;[9]=-218419;[10]=-195766;[11]=-176474;[12]=-158512;[13]=-144160;[14]=-133194;[15]=-125682;[16]=-121627;[17]=-121111;[18]=-124191;[19]=-130916;[20]=-141372;[21]=-155644;[22]=-173948;[23]=-194306;[24]=-218862;[25]=-244547;[26]=-265333;[27]=-276338;[28]=-280862;[29]=-282455;[30]=-283594;[31]=-283909;[32]=-284155
194,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-377.000000,33,1,Ok,1418.000000,NonMono,14,-129095.000000,12.738531,13,-326.045877,29,[0]=-130011;[1]=-129863;[2]=-129726;[3]=-129606;[4]=-129507;[5]=-129416;[6]=-129334;[7]=-129267;[8]=-129205;[9]=-129170;[10]=-129142;[11]=-129110;[12]=-129099;[13]=-129099;[14]=-129095;[15]=-129120;[16]=-129143;[17]=-129182;[18]=-129214;[19]=-129269;[20]=-129339;[21]=-129394;[22]=-129467;[23]=-129550;[24]=-129626;[25]=-129736;[26]=-129820;[27]=-129934;[28]=-130022
195,RECAL 3 1 -326 64 4 80,1,-326,64,4,80,2681.000000,33,1,Ok,156592.000000,NonMono,17,-127573.000000,16.475586,16,2746.902344,31,[2]=-283936;[3]=-283602;[4]=-282980;[5]=-281594;[6]=-278260;[7]=-270683;[8]=-254569;[9]=-231854;[10]=-208636;[11]=-187814;[12]=-170274;[13]=-154701;[14]=-142739;[15]=-134146;[16]=-129079;[17]=-127573;[18]=-129729;[19]=-135609;[20]=-145342;[21]=-158969;[22]=-176631;[23]=-196280;[24]=-220392;[25]=-245695;[26]=-266518;[27]=-276983;[28]=-281234;[29]=-282446;[30]=-283466;[31]=-283751;[32]=-283809
196,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-813.000000,33,1,Ok,11369.000000,NonMono,13,-120458.000000,13.456942,13,-759.172234,26,[0]=-127779;[2]=-125720;[3]=-124798;[4]=-123974;[5]=-123255;[6]=-122609;[7]=-122071;[8]=-121595;[9]=-121200;[10]=-120881;[11]=-120678;[12]=-120532;[13]=-120458;[14]=-120462;[15]=-120531;[16]=-120681;[17]=-120918;[18]=-121204;[19]=-121550;[20]=-121982;[21]=-122464;[22]=-123009;[23]=-123640;[24]=-124328;[25]=-125061;[26]=-125895
197,RECAL 3 1 -759 64 4 80,1,-759,64,4,80,2091.000000,33,1,Ok,161993.000000,NonMono,16,-120440.000000,16.129648,16,2155.518592,33,[0]=-282433;[1]=-280993;[2]=-278422;[3]=-273715;[4]=-264884;[5]=-249691;[6]=-231463;[7]=-212358;[8]=-194375;[9]=-179037;[10]=-164111;[11]=-151279;[12]=-140690;[13]=-132297;[14]=-126108;[15]=-122110;[16]=-120440;[17]=-121106;[18]=-124149;[19]=-129621;[20]=-137540;[21]=-147954;[22]=-160662;[23]=-176097;[24]=-192142;[25]=-210982;[26]=-230878;[27]=-250005;[28]=-265362;[29]=-274293;[30]=-278814;[31]=-281079;[32]=-282255
198,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-420.000000,33,1,Ok,2218.000000,NonMono,15,-121129.000000,15.666417,16,-357.334332,31,[0]=-123347;[1]=-123051;[2]=-122782;[3]=-122514;[4]=-122301;[5]=-122097;[6]=-121915;[7]=-121760;[8]=-121611;[9]=-121501;[10]=-121395;[11]=-121311;[12]=-121233;[13]=-121198;[14]=-121137;[15]=-121129;[16]=-121130;[17]=-121133;[18]=-121167;[19]=-121210;[20]=-121265;[21]=-121328;[22]=-121413;[23]=-121507;[24]=-121596;[25]=-121698;[26]=-121822;[27]=-121962;[28]=-122109;[29]=-122251;[30]=-122394
199,RECAL 3 1 -357 64 4 80,1,-357,64,4,80,1256.000000,33,1,Ok,116605.000000,NonMono,15,-121123.000000,15.500227,16,1318.000908,31,[0]=-217358;[1]=-206380;[2]=-195749;[3]=-186052;[4]=-177284;[5]=-168031;[6]=-159773;[7]=-152076;[8]=-145298;[9]=-139303;[10]=-134139;[11]=-129840;[12]=-126378;[13]=-123735;[14]=-122008;[15]=-121123;[16]=-121139;[17]=-122036;[18]=-123817;[19]=-126560;[20]=-130183;[21]=-134772;[22]=-140176;[23]=-146652;[24]=-153977;[25]=-162307;[26]=-171458;[27]=-181297;[28]=-190889;[29]=-201974;[30]=-213627
200,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-384.000000,33,1,Ok,2381.000000,NonMono,11,-120713.000000,10.616881,11,-341.532477,23,[0]=-121607;[1]=-121446;[2]=-121287;[3]=-121156;[4]=-121050;[5]=-120957;[6]=-120882;[7]=-120823;[8]=-120768;[9]=-120732;[10]=-120728;[11]=-120713;[12]=-120729;[13]=-120770;[14]=-120801;[15]=-120852;[16]=-120912;[17]=-120984;[18]=-121065;[19]=-121154;[20]=-121252;[21]=-121373;[22]=-121505
201,RECAL 3 1 -342 64 4 80,1,-342,64,4,80,-1212.000000,33,1,Ok,83434.000000,NonMono,15,-120517.000000,15.253638,15,-1150.985448,31,[0]=-199797;[1]=-189895;[2]=-181393;[3]=-172639;[4]=-164355;[5]=-156807;[6]=-149976;[7]=-143905;[8]=-138550;[9]=-133859;[10]=-129898;[11]=-126624;[12]=-124036;[13]=-122184;[14]=-121012;[15]=-120517;[16]=-120708;[17]=-121583;[18]=-123085;[19]=-125262;[20]=-128087;[21]=-131497;[22]=-135522;[23]=-140135;[24]=-145321;[25]=-151070;[26]=-157414;[27]=-164304;[28]=-171744;[29]=-179606;[30]=-186927
202,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-715.000000,33,1,Ok,8125.000000,NonMono,14,-121536.000000,13.754387,14,-659.982451,29,[0]=-127310;[1]=-126466;[2]=-125723;[3]=-124984;[4]=-124362;[5]=-123784;[6]=-123294;[7]=-122853;[8]=-122495;[9]=-122201;[10]=-121937;[11]=-121763;[12]=-121638;[13]=-121567;[14]=-121536;[15]=-121588;[16]=-121705;[17]=-121840;[18]=-122047;[19]=-122281;[20]=-122568;[21]=-122917;[22]=-123304;[23]=-123761;[24]=-124255;[25]=-124783;[26]=-125369;[27]=-125997;[28]=-126654
203,RECAL 3 1 -660 64 4 80,1,-660,64,4,80,-2121.000000,33,1,Ok,162777.000000,NonMono,15,-119446.000000,14.428709,14,-2063.285164,31,[0]=-279963;[1]=-276169;[2]=-268711;[3]=-255266;[4]=-236359;[5]=-216685;[6]=-197686;[7]=-181502;[8]=-166117;[9]=-152753;[10]=-141703;[11]=-132878;[12]=-126251;[13]=-121797;[14]=-119543;[15]=-119446;[16]=-121498;[17]=-125714;[18]=-132050;[19]=-140318;[20]=-150674;[21]=-163001;[22]=-177163;[23]=-191388;[24]=-207805;[25]=-224984;[26]=-241885;[27]=-256847;[28]=-268044;[29]=-274711;[30]=-278810
204,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-478.000000,33,1,Ok,3164.000000,NonMono,11,-134397.000000,11.491160,11,-432.035360,12,[0]=-135934;[1]=-135644;[2]=-135414;[4]=-134980;[5]=-134830;[6]=-134700;[7]=-134599;[8]=-134520;[9]=-134457;[10]=-134418;[11]=-134397;[12]=-134404
205,RECAL 3 1 -432 64 4 80,1,-432,64,4,80,-2735.000000,33,1,Ok,155753.000000,NonMono,14,-128335.000000,14.781116,15,-2675.875538,29,[0]=-283627;[1]=-283601;[2]=-282825;[3]=-281329;[4]=-277402;[5]=-267593;[6]=-246575;[7]=-221257;[8]=-197103;[9]=-177583;[10]=-159992;[11]=-146401;[12]=-136758;[13]=-130697;[14]=-128335;[15]=-129585;[16]=-134314;[17]=-142444;[18]=-153878;[19]=-168558;[20]=-185338;[21]=-204322;[22]=-225646;[23]=-246714;[24]=-264156;[25]=-274273;[26]=-279261;[27]=-281707;[28]=-283046
206,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2337.000000,33,1,Ok,113511.000000,NonMono,14,-135620.000000,14.389376,14,-2279.442496,28,[0]=-215757;[1]=-204666;[2]=-194550;[3]=-185659;[4]=-177854;[5]=-169904;[6]=-162828;[7]=-156621;[8]=-151227;[9]=-146740;[10]=-142968;[11]=-139955;[12]=-137734;[13]=-136298;[14]=-135620;[15]=-135698;[16]=-136555;[17]=-138154;[19]=-143611;[20]=-147471;[21]=-152050;[22]=-157466;[23]=-163644;[24]=-170611;[25]=-178305;[26]=-185895;[27]=-194585;[28]=-204398
207,RECAL 3 1 -2279 64 4 80,1,-2279,64,4,80,-2771.000000,33,1,Ok,152474.000000,NonMono,14,-131736.000000,15.169078,15,-2710.323686,27,[1]=-284012;[2]=-283598;[3]=-282791;[4]=-279983;[5]=-272513;[6]=-254696;[7]=-229864;[8]=-205211;[9]=-184520;[10]=-167046;[11]=-152666;[12]=-142074;[13]=-135136;[14]=-131736;[15]=-131845;[16]=-135478;[17]=-142599;[18]=-153102;[19]=-167053;[20]=-183667;[21]=-202140;[22]=-223818;[23]=-245722;[24]=-264252;[25]=-274787;[26]=-279475;[27]=-282150
