cmd,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33
RECAL 3 1 -2322 64 4 80,2123,-282989,-281365,-278919,-274659,-265575,-250956,-233379,-215343,-198253,-183528,-169870,-157606,-147400,-139225,-133139,-129052,-127016,-127067,-129219,-133447,-139763,-148143,-158504,-170835,-184430,-199318,-216161,-233920,-251111,-265070,-274005,-278726,-281078
RECAL 3 0 9999 64 4 80,-2409,-200816,-191590,-183699,-176213,-168747,-162093,-156055,-150739,-146098,-142102,-138751,-136102,-134075,-132712,-132033,-132032,-132681,-134032,-136060,-138783,-142210,-146323,-151112,-156622,-162887,-169816,-177498,-184866,-192955,-202286,-212344,-222851,-233694
RECAL 3 1 -2351 64 4 80,2744,-283992,-284134,-284088,-283725,-283839,-282599,-279882,-273110,-258759,-236894,-214008,-192837,-175425,-159522,-146974,-137778,-131913,-129398,-130180,-134294,-141804,-152617,-166730,-183497,-202359,-224144,-246388,-264891,-275159,-280353,-282379,-283634,-283957
RECAL 3 0 9999 64 4 80,2241,-236526,-224616,-213207,-202384,-192424,-183873,-999999,-167632,-160564,-154283,-148787,-144049,-139980,-136661,-134094,-132224,-131120,-130705,-131037,-132079,-133889,-136453,-139754,-143832,-148676,-154340,-160915,-168320,-176638,-184938,-194134,-204690,-215937
RECAL 3 1 2309 64 4 80,-2745,-284128,-283457,-283514,-282312,-278656,-268634,-246417,-219833,-195035,-174978,-157115,-143329,-133359,-127160,-124658,-125821,-130566,-138848,-150656,-165842,-183759,-203641,-226067,-248110,-265578,-275546,-279881,-282351,-283456,-283608,-284347,-283987,-284330
RECAL 3 0 9999 64 4 80,2175,-225336,-213531,-202092,-191483,-182425,-173329,-164639,-156730,-149670,-143283,-137637,-132733,-128600,-125173,-122525,-120645,-119502,-119111,-119447,-120566,-122415,-125074,-128526,-132732,-137752,-143566,-150126,-157574,-165895,-175130,-184421,-194466,-205959
RECAL 3 1 2243 64 4 80,-2141,-281482,-279190,-274040,-263166,-245517,-224725,-204577,-186415,-170710,-156179,-144044,-134202,-126682,-121414,-118410,-117654,-119109,-122817,-128845,-136998,-147372,-159849,-174425,-189413,-206353,-224504,-242526,-258220,-269366,-275943,-279439,-281608,-282796
RECAL 3 0 9999 64 4 80,2248,-235499,-222356,-209464,-197375,-186445,-176717,-166808,-157911,-149884,-142719,-136347,-130813,-126095,-122165,-119073,-116778,-115285,-114594,-114727,-115673,-117457,-120026,-123458,-127838,-133041,-139131,-146165,-154083,-163068,-173000,-183262,-194081,-206572
RECAL 3 1 2317 64 4 80,-1255,-194491,-184320,-174746,-165239,-156601,-148779,-141805,-135619,-130211,-125587,-121774,-118688,-116368,-114809,-113988,-113915,-114566,-115933,-118041,-120892,-124476,-128800,-133801,-139504,-145879,-152909,-160481,-168766,-177707,-186082,-195359,-205245,-215506
RECAL 3 0 9999 64 4 80,2162,-220470,-208176,-196689,-186310,-177225,-167617,-158978,-151080,-144011,-137697,-132121,-127333,-123226,-119887,-117286,-115467,-114384,-114081,-114518,-115726,-117681,-120425,-123957,-128336,-133468,-139427,-146238,-153880,-162373,-171723,-181716,-191620,-203274
RECAL 3 1 2230 64 4 80,1197,-212238,-201193,-190742,-181641,-172232,-163334,-155032,-147550,-140780,-134738,-129469,-124911,-121174,-118204,-116003,-114639,-114075,-114364,-115481,-117476,-120319,-124007,-128678,-134192,-140621,-147945,-156198,-165385,-175531,-185414,-196034,-207784,-219966
RECAL 3 0 9999 64 4 80,2247,-234206,-221030,-208308,-196343,-185652,-175964,-166132,-157320,-149353,-142240,-135888,-130349,-125591,-121586,-118376,-115973,-114322,-113445,-113340,-114021,-115483,-117754,-120801,-999999,-129532,-135150,-141666,-149061,-157381,-166695,-177076,-187025,-198637
RECAL 3 1 2317 64 4 80,2049,-282791,-281495,-278626,-273526,-263385,-247006,-227439,-207772,-189372,-173731,-158600,-145673,-134857,-126184,-119652,-115366,-113312,-113447,-115886,-120675,-127871,-137458,-149455,-163971,-180836,-198588,-219067,-239809,-258524,-270825,-277052,-280248,-282280
RECAL 3 0 9999 64 4 80,2199,-225883,-213881,-202478,-191868,-182675,-173693,-164987,-157130,-150069,-143804,-138214,-133441,-129309,-125902,-123136,-121125,-119808,-119209,-119306,-120111,-121609,-123821,-126784,-130447,-134842,-139985,-145911,-152463,-159986,-168338,-177637,-186611,-196934
RECAL 3 1 2268 64 4 80,2646,-283893,-283942,-283829,-283834,-282977,-281358,-277453,-267757,-248046,-222997,-198600,-178451,-159505,-144196,-132357,-123957,-119130,-117861,-120239,-126338,-136147,-149869,-167639,-188226,-212827,-239433,-263181,-275510,-280435,-282613,-282984,-283870,-284220
RECAL 3 0 9999 64 4 80,234,-124204,-124064,-123909,-123761,-123619,-123471,-123352,-123207,-123074,-122952,-122845,-122711,-122599,-122522,-122407,-122339,-122267,-122178,-122117,-122044,-122004,-121966,-121930,-121910,-121885,-121890,-121895,-121923,-121952,-121986,-122037,-122115,-122177
RECAL 3 1 333 64 4 80,2610,-284236,-283784,-283949,-283760,-282820,-281308,-277385,-267965,-248577,-224192,-200340,-180243,-161672,-146486,-134792,-126598,-121875,-120716,-123096,-129219,-138833,-152353,-169893,-189868,-214022,-240133,-263205,-275525,-280723,-282499,-283144,-283752,-283923
RECAL 3 0 9999 64 4 80,545,-122945,-122340,-121771,-121219,-120716,-120236,-119801,-119389,-119041,-118710,-118419,-118159,-117964,-117781,-117656,-117584,-117558,-117570,-117627,-117721,-117888,-118093,-118340,-118642,-118996,-119393,-119862,-120398,-120971,-121611,-122303,-123069,-123885
RECAL 3 1 610 64 4 80,2004,-282892,-281844,-279857,-275383,-266484,-251434,-232665,-213227,-194858,-179363,-164194,-151239,-140246,-131360,-124571,-119974,-117563,-117366,-119401,-123722,-130328,-139190,-150360,-163951,-179745,-196124,-215418,-234992,-253696,-267638,-275407,-279290,-281567
RECAL 3 0 9999 64 4 80,-333,-117392,-117196,-117024,-116848,-116706,-116573,-116436,-116322,-116225,-116138,-116061,-115996,-115934,-115876,-115835,-115812,-115783,-115774,-115769,-115771,-115786,-115804,-115814,-115843,-115890,-115928,-115982,-116049,-116096,-116157,-116211,-116287,-116354
RECAL 3 1 -260 64 4 80,1122,-195221,-185971,-177643,-168791,-160633,-153146,-146306,-140150,-134708,-129906,-125746,-122271,-119534,-117510,-116187,-115605,-115752,-116645,-118261,-120637,-123761,-127680,-132342,-137781,-143924,-150922,-158684,-167237,-176637,-185611,-195491,-206469,-217850
RECAL 3 0 9999 64 4 80,537,-122669,-122059,-121459,-120901,-120363,-119868,-119413,-118992,-118635,-118301,-118014,-117757,-117547,-117387,-117268,-117194,-117167,-117195,-117258,-117377,-117568,-117787,-118065,-118384,-118780,-119217,-119725,-120290,-120914,-121602,-122335,-123147,-124026
RECAL 3 1 601 64 4 80,-1332,-216060,-203664,-192021,-182027,-171978,-162502,-153844,-146156,-139382,-133498,-128518,-124416,-121228,-118910,-117503,-116895,-117165,-118258,-120192,-122959,-126601,-131031,-136187,-142102,-148765,-156197,-164339,-173283,-182411,-191384,-201523,-212200,-223149
RECAL 3 0 9999 64 4 80,-209,-121903,-121807,-121760,-121698,-121649,-121600,-121559,-121533,-121519,-121492,-121467,-121439,-121429,-121413,-121408,-121402,-121379,-121385,-121394,-121401,-121410,-121418,-121424,-121423,-121445,-121453,-121446,-121469,-121480,-121499,-121510,-121520,-121524
RECAL 3 1 -142 64 4 80,-2182,-281965,-279225,-273695,-261533,-241979,-220366,-199674,-182075,-165734,-151632,-140153,-131192,-124558,-120298,-118372,-118722,-121347,-126265,-133264,-142614,-154049,-167673,-182847,-198722,-216852,-235096,-252539,-266126,-274400,-278802,-281458,-282907,-283397
RECAL 3 0 9999 64 4 80,528,-136260,-135776,-135373,-134979,-134623,-134280,-999999,-133631,-133378,-133164,-132992,-132837,-132719,-132623,-132582,-132579,-132600,-132673,-132775,-132914,-133100,-133323,-133587,-133893,-134255,-134647,-135071,-135559,-136100,-136711,-137330,-138015,-138752
RECAL 3 1 587 64 4 80,-2778,-284154,-284056,-283456,-282792,-278482,-267057,-244225,-218253,-193948,-174505,-157181,-143887,-134283,-128379,-126093,-127457,-132462,-141152,-153448,-169309,-187317,-208513,-231568,-253463,-269462,-277476,-281104,-282733,-283554,-284021,-284205,-284290,-284055
