line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
88,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2186.000000,33,1,Ok,121169.000000,NonMono,17,-204380.000000,16.542817,17,2252.171266,7,[14]=-207238;[15]=-205372;[16]=-204427;[17]=-204380;[18]=-205267;[19]=-207086;[20]=-209844
89,RECAL 3 1 9999 2252 64 4 80,1,9999,2252,0,64,4,80,-1312.000000,33,1,Ok,106250.000000,NonMono,15,-204249.000000,15.444411,15,-1250.222355,7,[12]=-209244;[13]=-206714;[14]=-205053;[15]=-204249;[16]=-204298;[17]=-205181;[18]=-206889
90,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2095.000000,33,1,Ok,109867.000000,NonMono,16,-202367.000000,16.480346,16,2160.921383,7,[13]=-207279;[14]=-204813;[15]=-203181;[16]=-202367;[17]=-202383;[18]=-203229;[19]=-204918
91,RECAL 3 1 9999 2161 64 4 80,1,9999,2161,0,64,4,80,1123.000000,33,1,Ok,99353.000000,NonMono,16,-202267.000000,15.941539,16,1186.766158,7,[13]=-205527;[14]=-203689;[15]=-202594;[16]=-202267;[17]=-202690;[18]=-203869;[19]=-205821
92,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2190.000000,33,1,Ok,117655.000000,NonMono,16,-204826.000000,16.231600,16,2254.926400,7,[13]=-209521;[14]=-207056;[15]=-205491;[16]=-204826;[17]=-205073;[18]=-206232;[19]=-208328
93,RECAL 3 1 9999 2255 64 4 80,1,9999,2255,0,64,4,80,1989.000000,33,1,Ok,276923.000000,NonMono,17,-204737.000000,16.516283,17,2055.065130,5,[15]=-207098;[16]=-204776;[17]=-204737;[18]=-206980;[19]=-211493
94,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2155.000000,33,1,Ok,116979.000000,NonMono,17,-211039.000000,16.932757,17,2222.731029,7,[14]=-214658;[15]=-212619;[16]=-211406;[17]=-211039;[18]=-211521;[19]=-212855;[20]=-215029
95,RECAL 3 1 9999 2223 64 4 80,1,9999,2223,0,64,4,80,2587.000000,33,1,Ok,310914.000000,NonMono,17,-208351.000000,17.192847,17,2655.771389,5,[15]=-217227;[16]=-210938;[17]=-208351;[18]=-209505;[19]=-214395
96,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,292.000000,33,1,Ok,3230.000000,NonMono,12,-215137.000000,11.721923,12,338.887694,17,[4]=-215460;[5]=-215386;[6]=-215315;[7]=-215260;[8]=-215214;[9]=-215183;[10]=-215156;[11]=-215138;[12]=-215137;[13]=-215151;[14]=-215166;[15]=-215200;[16]=-215251;[17]=-215318;[18]=-215398;[19]=-215489;[20]=-215597
97,RECAL 3 1 9999 339 64 4 80,1,9999,339,0,64,4,80,2579.000000,33,1,Ok,307428.000000,NonMono,17,-212036.000000,17.336485,17,2648.345941,17,[9]=-339263;[10]=-310443;[11]=-285324;[12]=-264117;[13]=-246339;[14]=-232224;[15]=-221825;[16]=-215102;[17]=-212036;[18]=-212612;[19]=-216776;[20]=-224622;[21]=-236026;[22]=-250953;[23]=-269315;[24]=-290931;[25]=-315576
98,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,476.000000,33,1,Ok,7981.000000,NonMono,12,-209342.000000,12.494213,12,525.976851,17,[4]=-210526;[5]=-210272;[6]=-210047;[7]=-209853;[8]=-209686;[9]=-209553;[10]=-209451;[11]=-209378;[12]=-209342;[13]=-209344;[14]=-209380;[15]=-209460;[16]=-209565;[17]=-209718;[18]=-209907;[19]=-210139;[20]=-210409
99,RECAL 3 1 9999 526 64 4 80,1,9999,526,0,64,4,80,1981.000000,33,1,Ok,279867.000000,NonMono,17,-208843.000000,16.743980,17,2047.975920,5,[15]=-212129;[16]=-209373;[17]=-208843;[18]=-210504;[19]=-214387
100,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-498.000000,33,1,Ok,3718.000000,NonMono,13,-202390.000000,13.430856,13,-444.276575,17,[5]=-203395;[6]=-203166;[7]=-202960;[8]=-202793;[9]=-202658;[10]=-202544;[11]=-202467;[12]=-202414;[13]=-202390;[14]=-202391;[15]=-202421;[16]=-202472;[17]=-202544;[18]=-202647;[19]=-202767;[20]=-202909;[21]=-203073
101,RECAL 3 1 9999 -444 64 4 80,1,9999,-444,0,64,4,80,1112.000000,33,1,Ok,92179.000000,NonMono,16,-202403.000000,16.302380,16,1177.209519,7,[13]=-206368;[14]=-204318;[15]=-202989;[16]=-202403;[17]=-202547;[18]=-203434;[19]=-205064
102,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,440.000000,33,1,Ok,6959.000000,NonMono,13,-203508.000000,13.115693,13,492.462771,17,[5]=-204524;[6]=-204298;[7]=-204096;[8]=-203924;[9]=-203780;[10]=-203669;[11]=-203581;[12]=-203530;[13]=-203508;[14]=-203523;[15]=-203573;[16]=-203652;[17]=-203765;[18]=-203919;[19]=-204112;[20]=-204336;[21]=-204604
103,RECAL 3 1 9999 492 64 4 80,1,9999,492,0,64,4,80,-1320.000000,33,1,Ok,112795.000000,NonMono,15,-203034.000000,14.944241,15,-1260.223037,7,[12]=-206732;[13]=-204641;[14]=-203413;[15]=-203034;[16]=-203508;[17]=-204807;[18]=-206948
104,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,434.000000,33,1,Ok,5430.000000,NonMono,15,-208726.000000,14.615088,15,492.460354,17,[7]=-209564;[8]=-209361;[9]=-209184;[10]=-209044;[11]=-208919;[12]=-208830;[13]=-208771;[14]=-208732;[15]=-208726;[16]=-208757;[17]=-208819;[18]=-208912;[19]=-209033;[20]=-209186;[21]=-209385;[22]=-209613;[23]=-209884
105,RECAL 3 1 9999 492 64 4 80,1,9999,492,0,64,4,80,-2162.000000,33,1,Ok,288283.000000,NonMono,15,-207080.000000,14.805658,15,-2102.777369,5,[13]=-210813;[14]=-207793;[15]=-207080;[16]=-208686;[17]=-212577
106,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,418.000000,33,1,Ok,4013.000000,NonMono,16,-214866.000000,15.724888,16,480.899552,17,[8]=-215587;[9]=-215415;[10]=-215274;[11]=-215157;[12]=-215044;[13]=-214956;[14]=-214905;[15]=-214870;[16]=-214866;[17]=-214886;[18]=-214940;[19]=-215009;[20]=-215117;[21]=-215257;[22]=-215410;[23]=-215607;[24]=-215830
107,RECAL 3 1 9999 481 64 4 80,1,9999,481,0,64,4,80,-2746.000000,33,1,Ok,311778.000000,NonMono,14,-208179.000000,14.125014,14,-2689.499944,5,[12]=-216643;[13]=-210514;[14]=-208179;[15]=-209571;[16]=-214739
108,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2217.000000,33,1,Ok,107026.000000,NonMono,14,-215862.000000,14.396758,14,-2159.412967,7,[11]=-219793;[12]=-217788;[13]=-216482;[14]=-215862;[15]=-215935;[16]=-216689;[17]=-218131
109,RECAL 3 1 9999 -2159 64 4 80,1,9999,-2159,0,64,4,80,-2710.000000,33,1,Ok,305426.000000,NonMono,15,-213515.000000,14.863067,15,-2650.547732,5,[13]=-219608;[14]=-214785;[15]=-213515;[16]=-215753;[17]=-221545
110,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2211.000000,33,1,Ok,118670.000000,NonMono,14,-209669.000000,13.662506,14,-2156.349976,7,[11]=-212132;[12]=-210604;[13]=-209782;[14]=-209669;[15]=-210260;[16]=-211550;[17]=-213548
111,RECAL 3 1 9999 -2156 64 4 80,1,9999,-2156,0,64,4,80,-2113.000000,33,1,Ok,277660.000000,NonMono,15,-208495.000000,14.949252,15,-2053.202992,5,[13]=-212585;[14]=-209458;[15]=-208495;[16]=-209664;[17]=-212934
112,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2208.000000,33,1,Ok,115384.000000,NonMono,14,-207799.000000,13.905634,14,-2152.377466,7,[11]=-210788;[12]=-209088;[13]=-208084;[14]=-207799;[15]=-208221;[16]=-209349;[17]=-211179
113,RECAL 3 1 9999 -2152 64 4 80,1,9999,-2152,0,64,4,80,-1237.000000,33,1,Ok,90737.000000,NonMono,16,-207792.000000,15.880505,16,-1173.477981,7,[13]=-210723;[14]=-209041;[15]=-208062;[16]=-207792;[17]=-208230;[18]=-209360;[19]=-211177
114,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2299.000000,33,1,Ok,117696.000000,NonMono,14,-205711.000000,14.487518,14,-2241.049927,7,[11]=-210223;[12]=-207967;[13]=-206459;[14]=-205711;[15]=-205724;[16]=-206490;[17]=-208022
115,RECAL 3 1 9999 -2241 64 4 80,1,9999,-2241,0,64,4,80,1192.000000,33,1,Ok,105951.000000,NonMono,16,-205621.000000,15.856883,16,1255.427534,7,[13]=-208897;[14]=-207005;[15]=-205903;[16]=-205621;[17]=-206137;[18]=-207483;[19]=-209640
116,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2206.000000,33,1,Ok,104298.000000,NonMono,15,-217197.000000,14.629135,15,-2147.483458,7,[12]=-219560;[13]=-218072;[14]=-217283;[15]=-217197;[16]=-217794;[17]=-219093;[18]=-221068
117,RECAL 3 1 9999 -2147 64 4 80,1,9999,-2147,0,64,4,80,2028.000000,33,1,Ok,287121.000000,NonMono,17,-215933.000000,17.031698,17,2096.126790,5,[15]=-220519;[16]=-217110;[17]=-215933;[18]=-216967;[19]=-220219
118,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2244.000000,33,1,Ok,104440.000000,NonMono,15,-217894.000000,14.727745,15,-2185.089020,7,[12]=-220477;[13]=-218917;[14]=-218054;[15]=-217894;[16]=-218427;[17]=-219652;[18]=-221538
119,RECAL 3 1 9999 -2185 64 4 80,1,9999,-2185,0,64,4,80,2615.000000,33,1,Ok,305064.000000,NonMono,17,-214852.000000,17.306232,17,2684.224929,5,[15]=-224341;[16]=-217765;[17]=-214852;[18]=-215544;[19]=-219768
120,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2469.000000,33,1,Ok,118021.000000,NonMono,17,-206780.000000,17.217206,17,2537.868824,7,[14]=-210932;[15]=-208747;[16]=-207361;[17]=-206780;[18]=-207012;[19]=-208052;[20]=-209908
121,RECAL 3 1 9999 2538 64 4 80,1,9999,2538,0,64,4,80,-2833.000000,33,1,Ok,308254.000000,NonMono,15,-205672.000000,15.174280,15,-2772.302878,5,[13]=-213536;[14]=-207929;[15]=-205672;[16]=-206759;[17]=-211134
122,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2426.000000,33,1,Ok,118098.000000,NonMono,17,-203298.000000,17.261504,17,2495.046016,7,[14]=-207666;[15]=-205384;[16]=-203925;[17]=-203298;[18]=-203493;[19]=-204525;[20]=-206401
123,RECAL 3 1 9999 2495 64 4 80,1,9999,2495,0,64,4,80,-2204.000000,33,1,Ok,238928.000000,NonMono,15,-203054.000000,15.378373,15,-2142.486509,5,[13]=-208719;[14]=-204851;[15]=-203054;[16]=-203299;[17]=-205567
124,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2488.000000,33,1,Ok,123671.000000,NonMono,17,-201589.000000,17.192131,17,2556.768525,7,[14]=-205908;[15]=-203617;[16]=-202176;[17]=-201589;[18]=-201851;[19]=-202973;[20]=-204977
125,RECAL 3 1 9999 2557 64 4 80,1,9999,2557,0,64,4,80,-1285.000000,33,1,Ok,89903.000000,NonMono,16,-201578.000000,16.233084,16,-1220.067665,7,[13]=-205043;[14]=-203208;[15]=-202061;[16]=-201578;[17]=-201755;[18]=-202570;[19]=-204053
126,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2466.000000,33,1,Ok,117410.000000,NonMono,17,-208210.000000,16.956568,17,2533.826274,7,[14]=-211852;[15]=-209802;[16]=-208594;[17]=-208210;[18]=-208665;[19]=-209951;[20]=-212078
127,RECAL 3 1 9999 2534 64 4 80,1,9999,2534,0,64,4,80,1245.000000,33,1,Ok,108584.000000,NonMono,17,-207492.000000,17.405252,17,1314.621006,7,[14]=-211952;[15]=-209688;[16]=-208204;[17]=-207492;[18]=-207566;[19]=-208430;[20]=-210069
128,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2446.000000,33,1,Ok,111243.000000,NonMono,17,-207639.000000,16.996490,17,2513.985960,7,[14]=-211155;[15]=-209201;[16]=-208026;[17]=-207639;[18]=-208033;[19]=-209230;[20]=-211230
129,RECAL 3 1 9999 2514 64 4 80,1,9999,2514,0,64,4,80,2124.000000,33,1,Ok,258507.000000,NonMono,17,-205606.000000,17.426324,17,2193.705296,5,[15]=-211702;[16]=-207597;[17]=-205606;[18]=-205768;[19]=-208117
130,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2426.000000,33,1,Ok,99910.000000,NonMono,17,-217564.000000,16.919604,17,2493.678417,7,[14]=-220550;[15]=-218848;[16]=-217857;[17]=-217564;[18]=-217969;[19]=-219081;[20]=-220907
131,RECAL 3 1 9999 2494 64 4 80,1,9999,2494,0,64,4,80,2743.000000,33,1,Ok,302585.000000,NonMono,17,-214262.000000,17.522272,18,2813.089086,17,[9]=-325168;[10]=-301719;[11]=-280502;[12]=-261924;[13]=-246209;[14]=-233505;[15]=-223922;[16]=-217486;[17]=-214262;[18]=-214275;[19]=-217519;[20]=-224144;[21]=-234154;[22]=-247651;[23]=-264666;[24]=-285302;[25]=-309608
132,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,784.000000,33,1,Ok,8635.000000,NonMono,17,-214689.000000,16.577771,17,850.311085,19,[8]=-217027;[9]=-216518;[10]=-216071;[11]=-215689;[12]=-215364;[13]=-215110;[14]=-214905;[15]=-214771;[16]=-214697;[17]=-214689;[18]=-214742;[19]=-214881;[20]=-215091;[21]=-215349;[22]=-215696;[23]=-216109;[24]=-216598;[25]=-217165;[26]=-217797
133,RECAL 3 1 9999 850 64 4 80,1,9999,850,0,64,4,80,2762.000000,33,1,Ok,306509.000000,NonMono,18,-210723.000000,17.602538,18,2832.410154,17,[10]=-302546;[11]=-280389;[12]=-261063;[13]=-244729;[14]=-231634;[15]=-221521;[16]=-214649;[17]=-211036;[18]=-210723;[19]=-213747;[20]=-220132;[21]=-229909;[22]=-243061;[23]=-259565;[24]=-279608;[25]=-303256;[26]=-330795
134,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,832.000000,33,1,Ok,12703.000000,NonMono,18,-204047.000000,17.530592,18,902.122370,17,[10]=-206493;[11]=-205888;[12]=-205369;[13]=-204933;[14]=-204585;[15]=-204319;[16]=-204143;[17]=-204049;[18]=-204047;[19]=-204138;[20]=-204317;[21]=-204592;[22]=-204962;[23]=-205430;[24]=-205994;[25]=-206677;[26]=-207457
135,RECAL 3 1 9999 902 64 4 80,1,9999,902,0,64,4,80,2152.000000,33,1,Ok,264246.000000,NonMono,17,-202487.000000,17.233583,17,2220.934333,5,[15]=-207762;[16]=-204053;[17]=-202487;[18]=-203054;[19]=-205787
136,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,885.000000,33,1,Ok,16543.000000,NonMono,16,-200981.000000,15.484704,15,946.938815,15,[9]=-203236;[10]=-202600;[11]=-202068;[12]=-201634;[13]=-201309;[14]=-201093;[15]=-200986;[16]=-200981;[17]=-201099;[18]=-201329;[19]=-201674;[20]=-202138;[21]=-202717;[22]=-203427;[23]=-204253
137,RECAL 3 1 9999 947 64 4 80,1,9999,947,0,64,4,80,1290.000000,33,1,Ok,117409.000000,NonMono,18,-200134.000000,17.521850,18,1360.087398,7,[15]=-202624;[16]=-200987;[17]=-200154;[18]=-200134;[19]=-200946;[20]=-202588;[21]=-205079
138,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,943.000000,33,1,Ok,18657.000000,NonMono,16,-199237.000000,15.662491,16,1005.649965,15,[9]=-202035;[10]=-201262;[11]=-200608;[12]=-200080;[13]=-199684;[14]=-199405;[15]=-199258;[16]=-199237;[17]=-199340;[18]=-199585;[19]=-199956;[20]=-200463;[21]=-201097;[22]=-201874;[23]=-202795
139,RECAL 3 1 9999 1006 64 4 80,1,9999,1006,0,64,4,80,-1235.000000,33,1,Ok,86047.000000,NonMono,17,-199207.000000,16.537542,17,-1168.849834,7,[14]=-201138;[15]=-199874;[16]=-199232;[17]=-199207;[18]=-199796;[19]=-200998;[20]=-202794
140,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,779.000000,33,1,Ok,11293.000000,NonMono,16,-204636.000000,16.280808,16,844.123231,19,[7]=-208111;[8]=-207421;[9]=-206795;[10]=-206248;[11]=-205781;[12]=-205397;[13]=-205083;[14]=-204855;[15]=-204707;[16]=-204636;[17]=-204655;[18]=-204763;[19]=-204951;[20]=-205232;[21]=-205601;[22]=-206065;[23]=-206610;[24]=-207258;[25]=-208005
141,RECAL 3 1 9999 844 64 4 80,1,9999,844,0,64,4,80,-2175.000000,33,1,Ok,234302.000000,NonMono,16,-204627.000000,15.620177,16,-2112.519291,5,[14]=-207045;[15]=-204854;[16]=-204627;[17]=-206340;[18]=-210023
142,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,917.000000,33,1,Ok,14496.000000,NonMono,16,-210723.000000,16.461340,16,982.845360,17,[8]=-214544;[9]=-213709;[10]=-212975;[11]=-212349;[12]=-211806;[13]=-211367;[14]=-211042;[15]=-210835;[16]=-210723;[17]=-210725;[18]=-210846;[19]=-211077;[20]=-211430;[21]=-211892;[22]=-212478;[23]=-213177;[24]=-213992
143,RECAL 3 1 9999 983 64 4 80,1,9999,983,0,64,4,80,-2809.000000,33,1,Ok,306220.000000,NonMono,15,-209474.000000,15.135467,15,-2748.458132,5,[13]=-216921;[14]=-211538;[15]=-209474;[16]=-210645;[17]=-215091
144,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2243.000000,33,1,Ok,85034.000000,NonMono,15,-212880.000000,14.819304,15,-2183.722786,9,[11]=-217079;[12]=-215157;[13]=-213816;[14]=-213063;[15]=-212880;[16]=-213270;[17]=-214230;[18]=-215766;[19]=-217881
145,RECAL 3 1 9999 -2184 64 4 80,1,9999,-2184,0,64,4,80,-2852.000000,33,1,Ok,306434.000000,NonMono,15,-210944.000000,14.942851,15,-2792.228595,5,[13]=-217379;[14]=-212454;[15]=-210944;[16]=-212826;[17]=-218036
146,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2285.000000,33,1,Ok,95750.000000,NonMono,14,-206087.000000,14.163953,14,-2228.344189,9,[10]=-211240;[11]=-209060;[12]=-207479;[13]=-206481;[14]=-206087;[15]=-206286;[16]=-207083;[17]=-208480;[18]=-210456
147,RECAL 3 1 9999 -2228 64 4 80,1,9999,-2228,0,64,4,80,-2233.000000,33,1,Ok,254839.000000,NonMono,15,-205899.000000,15.401624,15,-2171.393504,5,[13]=-211815;[14]=-207792;[15]=-205899;[16]=-206096;[17]=-208415
148,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2214.000000,33,1,Ok,77230.000000,NonMono,15,-207937.000000,15.229222,15,-2153.083111,9,[11]=-212984;[12]=-210868;[13]=-209325;[14]=-208353;[15]=-207937;[16]=-208089;[17]=-208801;[18]=-210056;[19]=-211851
149,RECAL 3 1 9999 -2153 64 4 80,1,9999,-2153,0,64,4,80,-1339.000000,33,1,Ok,99649.000000,NonMono,16,-207916.000000,16.284889,16,-1273.860444,7,[13]=-211891;[14]=-209809;[15]=-208504;[16]=-207916;[17]=-208067;[18]=-208963;[19]=-210556
150,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2243.000000,33,1,Ok,81767.000000,NonMono,15,-209715.000000,14.838898,15,-2183.644408,9,[11]=-213888;[12]=-211988;[13]=-210665;[14]=-209908;[15]=-209715;[16]=-210086;[17]=-211014;[18]=-212502;[19]=-214530
151,RECAL 3 1 9999 -2184 64 4 80,1,9999,-2184,0,64,4,80,1193.000000,33,1,Ok,97924.000000,NonMono,17,-209179.000000,17.226001,17,1261.904005,7,[14]=-212891;[15]=-210941;[16]=-209699;[17]=-209179;[18]=-209373;[19]=-210308;[20]=-211982
152,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2268.000000,33,1,Ok,76844.000000,NonMono,15,-212057.000000,15.314862,15,-2206.740550,9,[11]=-217136;[12]=-215043;[13]=-213502;[14]=-212511;[15]=-212057;[16]=-212156;[17]=-212811;[18]=-214014;[19]=-215750
153,RECAL 3 1 9999 -2207 64 4 80,1,9999,-2207,0,64,4,80,2091.000000,33,1,Ok,262378.000000,NonMono,18,-209440.000000,17.618816,18,2161.475266,5,[16]=-211971;[17]=-209684;[18]=-209440;[19]=-211252;[20]=-215127
154,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2290.000000,33,1,Ok,79454.000000,NonMono,15,-220339.000000,14.730176,15,-2231.079295,9,[11]=-223936;[12]=-222244;[13]=-221106;[14]=-220461;[15]=-220339;[16]=-220738;[17]=-221660;[18]=-223094;[19]=-225054
155,RECAL 3 1 9999 -2231 64 4 80,1,9999,-2231,0,64,4,80,2715.000000,33,1,Ok,302535.000000,NonMono,18,-216102.000000,17.666662,18,2785.666646,5,[16]=-220231;[17]=-216626;[18]=-216102;[19]=-218737;[20]=-224568
156,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2155.000000,33,1,Ok,128425.000000,NonMono,16,-226870.000000,15.899647,16,2218.598587,7,[13]=-230832;[14]=-228570;[15]=-227244;[16]=-226870;[17]=-227440;[18]=-228940;[19]=-231392
157,RECAL 3 1 9999 2219 64 4 80,1,9999,2219,0,64,4,80,-2706.000000,33,1,Ok,293540.000000,NonMono,15,-224852.000000,14.962900,15,-2646.148399,5,[13]=-232277;[14]=-226610;[15]=-224852;[16]=-226858;[17]=-232573
158,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2206.000000,33,1,Ok,152413.000000,NonMono,17,-210676.000000,16.614275,17,2272.457101,7,[14]=-214151;[15]=-211959;[16]=-210798;[17]=-210676;[18]=-211603;[19]=-213566;[20]=-216571
159,RECAL 3 1 9999 2272 64 4 80,1,9999,2272,0,64,4,80,-2121.000000,33,1,Ok,254083.000000,NonMono,15,-210001.000000,15.214879,15,-2060.140485,5,[13]=-215789;[14]=-211707;[15]=-210001;[16]=-210683;[17]=-213708
160,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2123.000000,33,1,Ok,146365.000000,NonMono,17,-208988.000000,16.783464,17,2190.133855,7,[14]=-212762;[15]=-210511;[16]=-209255;[17]=-208988;[18]=-209679;[19]=-211359;[20]=-214029
161,RECAL 3 1 9999 2190 64 4 80,1,9999,2190,0,64,4,80,-1290.000000,33,1,Ok,109461.000000,NonMono,16,-208993.000000,15.842225,16,-1226.631098,7,[13]=-212499;[14]=-210449;[15]=-209285;[16]=-208993;[17]=-209546;[18]=-210955;[19]=-213180
162,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2190.000000,33,1,Ok,140278.000000,NonMono,16,-211110.000000,16.066738,16,2254.266951,7,[13]=-215886;[14]=-213290;[15]=-211689;[16]=-211110;[17]=-211556;[18]=-213016;[19]=-215477
163,RECAL 3 1 9999 2254 64 4 80,1,9999,2254,0,64,4,80,1103.000000,33,1,Ok,105787.000000,NonMono,17,-210396.000000,17.390024,17,1172.560098,7,[14]=-214729;[15]=-212539;[16]=-211083;[17]=-210396;[18]=-210489;[19]=-211355;[20]=-213015
164,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2177.000000,33,1,Ok,139781.000000,NonMono,16,-222961.000000,16.476209,16,2242.904838,7,[13]=-228638;[14]=-225778;[15]=-223885;[16]=-222961;[17]=-222973;[18]=-223950;[19]=-225880
165,RECAL 3 1 9999 2243 64 4 80,1,9999,2243,0,64,4,80,1963.000000,33,1,Ok,258190.000000,NonMono,17,-221655.000000,16.986650,17,2030.946599,5,[15]=-226112;[16]=-222761;[17]=-221655;[18]=-222835;[19]=-226338
166,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2168.000000,33,1,Ok,135151.000000,NonMono,17,-238943.000000,16.908575,17,2235.634300,7,[14]=-242637;[15]=-240510;[16]=-239284;[17]=-238943;[18]=-239438;[19]=-240841;[20]=-243131
167,RECAL 3 1 9999 2236 64 4 80,1,9999,2236,0,64,4,80,2552.000000,33,1,Ok,284867.000000,NonMono,18,-235067.000000,17.516605,18,2622.066420,17,[10]=-331762;[11]=-308162;[12]=-287692;[13]=-270378;[14]=-256408;[15]=-245848;[16]=-238726;[17]=-235104;[18]=-235067;[19]=-238692;[20]=-246068;[21]=-257326;[22]=-272625;[23]=-292084;[24]=-315768;[25]=-343827;[26]=-375953
168,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,713.000000,33,1,Ok,14343.000000,NonMono,15,-238238.000000,14.787949,15,772.151797,17,[7]=-240732;[8]=-240148;[9]=-239618;[10]=-239188;[11]=-238849;[12]=-238549;[13]=-238359;[14]=-238260;[15]=-238238;[16]=-238299;[17]=-238436;[18]=-238691;[19]=-239008;[20]=-239438;[21]=-239974;[22]=-240595;[23]=-241306
169,RECAL 3 1 9999 772 64 4 80,1,9999,772,0,64,4,80,2543.000000,33,1,Ok,285885.000000,NonMono,18,-234011.000000,17.594833,18,2613.379332,17,[10]=-332644;[11]=-308800;[12]=-288141;[13]=-270608;[14]=-256379;[15]=-245571;[16]=-238169;[17]=-234313;[18]=-234011;[19]=-237367;[20]=-244496;[21]=-255270;[22]=-270162;[23]=-289099;[24]=-312282;[25]=-339773;[26]=-371502
170,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,727.000000,33,1,Ok,19588.000000,NonMono,13,-223321.000000,13.531623,14,781.126494,17,[5]=-226903;[6]=-226125;[7]=-225434;[8]=-224850;[9]=-224348;[10]=-223940;[11]=-223642;[12]=-223432;[13]=-223321;[14]=-223321;[15]=-223413;[16]=-223622;[17]=-223944;[18]=-224377;[19]=-224913;[20]=-225561;[21]=-226316
171,RECAL 3 1 9999 781 64 4 80,1,9999,781,0,64,4,80,1952.000000,33,1,Ok,259345.000000,NonMono,17,-222275.000000,16.991102,17,2019.964406,5,[15]=-226689;[16]=-223371;[17]=-222275;[18]=-223421;[19]=-226849
172,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,759.000000,33,1,Ok,21921.000000,NonMono,14,-211652.000000,13.943128,14,814.772511,15,[7]=-214535;[8]=-213776;[9]=-213133;[10]=-212602;[11]=-212180;[12]=-211880;[13]=-211705;[14]=-211652;[15]=-211721;[16]=-211915;[17]=-212242;[18]=-212685;[19]=-213248;[20]=-213953;[21]=-214787
173,RECAL 3 1 9999 815 64 4 80,1,9999,815,0,64,4,80,1092.000000,33,1,Ok,103165.000000,NonMono,17,-211109.000000,17.245173,17,1160.980691,7,[14]=-215012;[15]=-212994;[16]=-211675;[17]=-211109;[18]=-211312;[19]=-212284;[20]=-214022
