line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
45,RECAL 3 1 2093 64 4 80,1,2093,64,4,80,1103.000000,33,1,Ok,98666.000000,NonMono,16,-3841.000000,15.817117,16,1166.268468,33,[0]=-84255;[1]=-74825;[2]=-65891;[3]=-57483;[4]=-49625;[5]=-42410;[6]=-35794;[7]=-29764;[8]=-24330;[9]=-19519;[10]=-15327;[11]=-11774;[12]=-8856;[13]=-6614;[14]=-5010;[15]=-4088;[16]=-3841;[17]=-4288;[18]=-5439;[19]=-7309;[20]=-9906;[21]=-13292;[22]=-17446;[23]=-22392;[24]=-28120;[25]=-34653;[26]=-41990;[27]=-50148;[28]=-59102;[29]=-68717;[30]=-79265;[31]=-90552;[32]=-102507
46,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2085.000000,33,1,Ok,110279.000000,NonMono,17,-6670.000000,17.006089,17,2153.024354,31,[2]=-92013;[3]=-80860;[4]=-70514;[5]=-60958;[6]=-52237;[7]=-44400;[8]=-37243;[9]=-30840;[10]=-25201;[11]=-20306;[12]=-16163;[13]=-12776;[14]=-10123;[15]=-8222;[16]=-7061;[17]=-6670;[18]=-7058;[19]=-8223;[20]=-10173;[21]=-12902;[22]=-16433;[23]=-20703;[24]=-25877;[25]=-31886;[26]=-38773;[27]=-46541;[28]=-55219;[29]=-64832;[30]=-75418;[31]=-87001;[32]=-99459
47,RECAL 3 1 2153 64 4 80,1,2153,64,4,80,1998.000000,33,1,Ok,240526.000000,NonMono,16,-6649.000000,15.795928,16,2061.183712,31,[0]=-228388;[2]=-190789;[3]=-170756;[4]=-148617;[5]=-127511;[6]=-107756;[7]=-89458;[8]=-72684;[9]=-57655;[10]=-44443;[11]=-33169;[12]=-23815;[13]=-16512;[14]=-11153;[15]=-7854;[16]=-6649;[17]=-7571;[18]=-10679;[19]=-15997;[20]=-23582;[21]=-33544;[23]=-60842;[24]=-78138;[25]=-97685;[26]=-119418;[27]=-143092;[28]=-168157;[29]=-190846;[30]=-212841;[31]=-231841;[32]=-247175
48,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2018.000000,33,1,Ok,90088.000000,NonMono,16,-13227.000000,16.247691,16,2082.990763,33,[0]=-103315;[1]=-92269;[2]=-82002;[3]=-72494;[4]=-63753;[5]=-55718;[6]=-48444;[7]=-41857;[8]=-36029;[9]=-30816;[10]=-26268;[11]=-22412;[12]=-19221;[13]=-16705;[14]=-14870;[15]=-13709;[16]=-13227;[17]=-13411;[18]=-14267;[19]=-15799;[20]=-18000;[21]=-20900;[22]=-24499;[23]=-28807;[24]=-33748;[25]=-39490;[26]=-45988;[27]=-53227;[28]=-61265;[29]=-70175;[30]=-79905;[31]=-90528;[32]=-102127
49,RECAL 3 1 2083 64 4 80,1,2083,64,4,80,2604.000000,33,1,Ok,258318.000000,NonMono,17,-11857.000000,16.350149,16,2669.400594,31,[2]=-265676;[3]=-258086;[4]=-244058;[5]=-223519;[6]=-197819;[7]=-170899;[8]=-141697;[9]=-114749;[10]=-90716;[11]=-69614;[12]=-51676;[13]=-37031;[14]=-25801;[15]=-17805;[16]=-13137;[17]=-11857;[18]=-14021;[19]=-19757;[20]=-29164;[21]=-42162;[22]=-59257;[23]=-80426;[24]=-105582;[25]=-134797;[26]=-167804;[27]=-199525;[28]=-229041;[29]=-250116;[30]=-261457;[31]=-266340;[32]=-269011
50,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-864.000000,33,1,Ok,10829.000000,NonMono,15,-12596.000000,14.777990,15,-804.888039,31,[0]=-22400;[1]=-21053;[2]=-19827;[3]=-18700;[4]=-17667;[5]=-16741;[6]=-15912;[7]=-15168;[8]=-14536;[9]=-13997;[10]=-13544;[11]=-13184;[12]=-12904;[13]=-12727;[14]=-12617;[15]=-12596;[16]=-12654;[17]=-12793;[18]=-13003;[19]=-13301;[20]=-13666;[21]=-14103;[22]=-14610;[23]=-15194;[24]=-15847;[25]=-16559;[26]=-17353;[27]=-18204;[28]=-19128;[29]=-20105;[30]=-21151
51,RECAL 3 1 -805 64 4 80,1,-805,64,4,80,2590.000000,33,1,Ok,258703.000000,NonMono,17,-11590.000000,16.285764,16,2655.143055,31,[2]=-265289;[3]=-258434;[4]=-245193;[5]=-224296;[6]=-197920;[7]=-170202;[8]=-140360;[9]=-113527;[10]=-89379;[11]=-68347;[12]=-50553;[13]=-36036;[14]=-24817;[15]=-16984;[16]=-12559;[17]=-11590;[18]=-14069;[19]=-20090;[20]=-29739;[21]=-43121;[22]=-60377;[23]=-81565;[24]=-106689;[25]=-135392;[26]=-168200;[27]=-199733;[28]=-229083;[29]=-249937;[30]=-260994;[31]=-265939;[32]=-268955
52,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-610.000000,33,1,Ok,5888.000000,NonMono,16,-5343.000000,16.505549,17,-543.977803,32,[0]=-11231;[1]=-10496;[2]=-9813;[3]=-9180;[4]=-8612;[5]=-8085;[6]=-7607;[7]=-7183;[8]=-6792;[9]=-6460;[10]=-6172;[11]=-5927;[12]=-5725;[14]=-5460;[15]=-5382;[16]=-5343;[17]=-5346;[18]=-5378;[19]=-5452;[20]=-5556;[21]=-5697;[22]=-5872;[23]=-6084;[24]=-6318;[25]=-6587;[26]=-6885;[27]=-7212;[28]=-7573;[29]=-7958;[30]=-8369;[31]=-8807;[32]=-9257
53,RECAL 3 1 -544 64 4 80,1,-544,64,4,80,1978.000000,33,1,Ok,232365.000000,NonMono,17,-5202.000000,16.354879,16,2043.419516,29,[2]=-201085;[3]=-181178;[4]=-158653;[5]=-136549;[7]=-96354;[8]=-78660;[9]=-62644;[10]=-48621;[11]=-36536;[12]=-26344;[13]=-18101;[14]=-11849;[15]=-7580;[16]=-5355;[17]=-5202;[18]=-7121;[19]=-11196;[20]=-17444;[21]=-25919;[22]=-36663;[23]=-49657;[24]=-64964;[25]=-82565;[26]=-102421;[28]=-148414;[29]=-173589;[30]=-195905;[31]=-217621;[32]=-235931
54,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-798.000000,33,1,Ok,11924.000000,NonMono,14,-3824.000000,14.068160,14,-741.727361,29,[0]=-12726;[1]=-11463;[2]=-10289;[3]=-9222;[4]=-8273;[5]=-7407;[6]=-6642;[7]=-5975;[8]=-5402;[9]=-4921;[10]=-4526;[11]=-4223;[12]=-4005;[13]=-3871;[14]=-3824;[15]=-3853;[16]=-3973;[17]=-4167;[18]=-4445;[19]=-4798;[20]=-5225;[21]=-5722;[22]=-6301;[23]=-6953;[24]=-7660;[25]=-8453;[26]=-9303;[27]=-10217;[28]=-11205
55,RECAL 3 1 -742 64 4 80,1,-742,64,4,80,1072.000000,33,1,Ok,92229.000000,NonMono,16,-3828.000000,15.899798,16,1135.599194,33,[0]=-81332;[1]=-72264;[2]=-63687;[3]=-55614;[4]=-48171;[5]=-41189;[6]=-34752;[7]=-28899;[8]=-23636;[9]=-18959;[10]=-14885;[11]=-11461;[12]=-8641;[13]=-6480;[14]=-4957;[15]=-4071;[16]=-3828;[17]=-4238;[18]=-5317;[19]=-7068;[20]=-9480;[21]=-12615;[22]=-16443;[23]=-20992;[24]=-26284;[25]=-32300;[26]=-39060;[27]=-46596;[28]=-54871;[29]=-64050;[30]=-73991;[31]=-84679;[32]=-96057
56,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-831.000000,33,1,Ok,13901.000000,NonMono,14,-4180.000000,13.658453,14,-776.366189,28,[0]=-13633;[1]=-12243;[2]=-10965;[3]=-9799;[4]=-8772;[5]=-7837;[6]=-7013;[7]=-6296;[8]=-5694;[9]=-5200;[10]=-4806;[11]=-4503;[12]=-4302;[13]=-4197;[14]=-4180;[15]=-4258;[16]=-4421;[17]=-4681;[18]=-5020;[19]=-5440;[20]=-5951;[21]=-6545;[22]=-7214;[23]=-7966;[24]=-8798;[25]=-9696;[27]=-11749;[28]=-12880
57,RECAL 3 1 -776 64 4 80,1,-776,64,4,80,-1386.000000,33,1,Ok,127205.000000,NonMono,15,-3505.000000,14.787236,15,-1326.851055,31,[0]=-105699;[1]=-92572;[2]=-80292;[3]=-68780;[4]=-58129;[5]=-48441;[6]=-39688;[7]=-31866;[8]=-24990;[9]=-19076;[10]=-14118;[11]=-10165;[12]=-7085;[13]=-4955;[14]=-3767;[15]=-3505;[16]=-4163;[17]=-5730;[18]=-8214;[19]=-11602;[20]=-15840;[21]=-20973;[22]=-26991;[23]=-33860;[24]=-41591;[25]=-50152;[26]=-59531;[27]=-69545;[28]=-80468;[29]=-92091;[30]=-104382
58,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-803.000000,33,1,Ok,11735.000000,NonMono,14,-8817.000000,13.843884,14,-747.624463,28,[0]=-17156;[1]=-15925;[2]=-14815;[3]=-13812;[4]=-12905;[5]=-12107;[6]=-11381;[7]=-10751;[8]=-10216;[9]=-9772;[10]=-9410;[11]=-9147;[12]=-8954;[13]=-8845;[14]=-8817;[15]=-8848;[16]=-9022;[17]=-9198;[18]=-9448;[20]=-10249;[21]=-10748;[22]=-11333;[23]=-11972;[24]=-12671;[25]=-13437;[26]=-14261;[27]=-15158;[28]=-16124
59,RECAL 3 1 -748 64 4 80,1,-748,64,4,80,-2218.000000,33,1,Ok,256323.000000,NonMono,14,-6163.000000,14.553060,15,-2159.787758,29,[0]=-226609;[1]=-206187;[2]=-184160;[3]=-159436;[4]=-134853;[5]=-111805;[6]=-90805;[7]=-71927;[8]=-55318;[9]=-41111;[10]=-29318;[11]=-20071;[12]=-13064;[13]=-8429;[14]=-6163;[15]=-6267;[16]=-8744;[17]=-13569;[18]=-20741;[19]=-30322;[20]=-42303;[21]=-56569;[22]=-73104;[23]=-91809;[24]=-112469;[25]=-134887;[26]=-158526;[27]=-182093;[28]=-202960
60,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-448.000000,33,1,Ok,2394.000000,NonMono,13,-12202.000000,13.232558,13,-395.069768,27,[0]=-13960;[1]=-13682;[2]=-13422;[3]=-13203;[4]=-13011;[5]=-12834;[6]=-12690;[7]=-12553;[8]=-12451;[9]=-12364;[10]=-12290;[11]=-12247;[12]=-12207;[13]=-12202;[14]=-12202;[15]=-12229;[16]=-12263;[17]=-12310;[18]=-12386;[19]=-12462;[20]=-12552;[21]=-12659;[22]=-12781;[23]=-12908;[24]=-13052;[25]=-13204;[26]=-13378
61,RECAL 3 1 -395 64 4 80,1,-395,64,4,80,-2808.000000,33,1,Ok,262351.000000,NonMono,15,-8931.000000,14.447877,14,-2750.208493,30,[0]=-267712;[1]=-263430;[2]=-254527;[3]=-238033;[4]=-213590;[5]=-184782;[7]=-121761;[8]=-94287;[9]=-70550;[10]=-50597;[11]=-34508;[12]=-22321;[13]=-14023;[14]=-9564;[15]=-8931;[16]=-12056;[17]=-18976;[18]=-29655;[19]=-44024;[20]=-62016;[21]=-83512;[22]=-108298;[23]=-135749;[24]=-165512;[25]=-193724;[26]=-220488;[27]=-243048;[28]=-258567;[29]=-266054;[30]=-269487
62,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2292.000000,33,1,Ok,116157.000000,NonMono,15,-16081.000000,14.881208,15,-2232.475170,31,[0]=-105099;[1]=-93133;[2]=-82199;[3]=-72144;[4]=-62957;[5]=-54666;[6]=-47144;[7]=-40457;[8]=-34603;[9]=-29582;[10]=-25356;[11]=-21922;[12]=-19290;[13]=-17434;[14]=-16389;[15]=-16081;[16]=-16568;[17]=-17824;[18]=-19864;[19]=-22668;[20]=-26272;[21]=-30648;[22]=-35760;[23]=-41654;[24]=-48302;[25]=-55807;[26]=-64105;[27]=-73264;[28]=-83273;[29]=-94130;[30]=-105749
63,RECAL 3 1 -2232 64 4 80,1,-2232,64,4,80,-2830.000000,33,1,Ok,259816.000000,NonMono,14,-11498.000000,14.721156,15,-2771.115374,29,[0]=-267398;[1]=-263391;[2]=-254124;[3]=-235007;[4]=-207136;[5]=-175973;[6]=-142652;[7]=-112907;[8]=-87149;[9]=-65171;[10]=-46999;[11]=-32588;[12]=-21834;[13]=-14795;[14]=-11498;[15]=-11903;[16]=-16021;[17]=-23877;[18]=-35481;[19]=-50775;[20]=-69528;[21]=-92163;[22]=-118290;[23]=-147726;[24]=-179683;[25]=-208449;[26]=-234982;[27]=-254229;[28]=-264399
64,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2370.000000,33,1,Ok,122634.000000,NonMono,15,-11778.000000,15.202726,15,-2309.189096,31,[0]=-116413;[1]=-102526;[2]=-89620;[3]=-77802;[4]=-67054;[5]=-57366;[6]=-48648;[7]=-40886;[8]=-34066;[9]=-28218;[10]=-23308;[11]=-19261;[12]=-16099;[13]=-13799;[14]=-12362;[15]=-11778;[16]=-12032;[17]=-13106;[18]=-15021;[19]=-17796;[20]=-21396;[21]=-25828;[22]=-31104;[23]=-37227;[24]=-44189;[25]=-52088;[26]=-60935;[27]=-70731;[28]=-81454;[29]=-93098;[30]=-105785
65,RECAL 3 1 -2309 64 4 80,1,-2309,64,4,80,-2248.000000,33,1,Ok,255900.000000,NonMono,14,-9001.000000,14.535742,15,-2189.857033,29,[0]=-236651;[1]=-215725;[2]=-191737;[3]=-167310;[4]=-141143;[5]=-116990;[6]=-95180;[7]=-75801;[8]=-58873;[9]=-44391;[10]=-32363;[11]=-22897;[12]=-15835;[13]=-11217;[14]=-9001;[15]=-9178;[16]=-11786;[17]=-16763;[18]=-24149;[19]=-33734;[20]=-45842;[21]=-60303;[22]=-77057;[23]=-95981;[24]=-117068;[25]=-140030;[26]=-164442;[27]=-188102;[28]=-210337
66,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2379.000000,33,1,Ok,134830.000000,NonMono,15,-8584.000000,14.610313,15,-2320.558748,30,[0]=-107315;[1]=-93574;[2]=-81037;[3]=-69717;[4]=-59262;[5]=-49883;[6]=-41513;[7]=-34116;[8]=-27696;[10]=-17667;[11]=-14047;[12]=-11368;[13]=-9557;[14]=-8639;[15]=-8584;[16]=-9379;[17]=-11058;[18]=-13583;[19]=-16917;[20]=-21139;[21]=-26241;[22]=-32199;[23]=-38991;[24]=-46692;[25]=-55282;[26]=-64798;[27]=-75262;[28]=-86814;[29]=-99319;[30]=-112917
67,RECAL 3 1 -2321 64 4 80,1,-2321,64,4,80,-1436.000000,33,1,Ok,137714.000000,NonMono,15,-7877.000000,14.807680,15,-1376.769281,30,[0]=-115225;[1]=-101225;[2]=-88204;[3]=-76106;[4]=-64983;[5]=-54850;[6]=-45726;[7]=-37603;[8]=-30555;[9]=-24378;[10]=-19189;[11]=-14976;[12]=-11759;[13]=-9487;[14]=-8198;[15]=-7877;[16]=-8518;[17]=-10123;[18]=-12703;[19]=-16235;[20]=-20743;[21]=-26230;[22]=-32671;[23]=-40065;[24]=-48261;[25]=-57531;[26]=-67713;[27]=-78780;[29]=-103320;[30]=-116734
68,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2372.000000,33,1,Ok,124482.000000,NonMono,15,-7575.000000,15.113208,15,-2311.547167,31,[0]=-112327;[1]=-98119;[2]=-85322;[3]=-73438;[4]=-62638;[5]=-52889;[6]=-44146;[7]=-36397;[8]=-29569;[9]=-23705;[10]=-18809;[11]=-14806;[12]=-11707;[13]=-9464;[14]=-8091;[15]=-7575;[16]=-7917;[17]=-9113;[18]=-11112;[19]=-13974;[20]=-17682;[21]=-22228;[22]=-27617;[23]=-33852;[24]=-40956;[25]=-48929;[26]=-57907;[27]=-67812;[28]=-78668;[29]=-90491;[30]=-103248
69,RECAL 3 1 -2312 64 4 80,1,-2312,64,4,80,1005.000000,33,1,Ok,75721.000000,NonMono,17,-7563.000000,16.494316,16,1070.977265,31,[2]=-63218;[3]=-56097;[4]=-49421;[5]=-43276;[6]=-37524;[7]=-32246;[8]=-27444;[9]=-23148;[10]=-19348;[11]=-16061;[12]=-13290;[13]=-11044;[14]=-9320;[15]=-8163;[16]=-7571;[17]=-7563;[18]=-8141;[19]=-9324;[20]=-11126;[21]=-13502;[22]=-16540;[23]=-20228;[24]=-24564;[25]=-29567;[26]=-35240;[27]=-41593;[28]=-48637;[29]=-56339;[30]=-64652;[31]=-73634;[32]=-83284
70,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2316.000000,33,1,Ok,126097.000000,NonMono,14,-10825.000000,14.455797,14,-2258.176814,29,[0]=-98115;[1]=-85992;[2]=-74818;[3]=-64654;[4]=-55578;[5]=-47274;[6]=-39871;[7]=-33338;[8]=-27670;[9]=-22834;[10]=-18816;[11]=-15611;[12]=-13198;[13]=-11611;[14]=-10825;[15]=-10849;[16]=-11685;[17]=-13302;[18]=-15718;[19]=-18952;[20]=-22924;[21]=-27749;[22]=-33380;[23]=-39838;[24]=-47119;[25]=-55257;[26]=-64271;[27]=-74161;[28]=-84831
71,RECAL 3 1 -2258 64 4 80,1,-2258,64,4,80,1942.000000,33,1,Ok,228933.000000,NonMono,16,-10701.000000,16.460159,16,2007.840635,32,[0]=-239634;[1]=-222646;[2]=-202808;[3]=-182499;[4]=-159717;[5]=-137510;[6]=-116821;[7]=-97817;[8]=-80643;[9]=-65217;[10]=-51647;[11]=-40110;[12]=-30331;[13]=-22473;[14]=-16565;[16]=-10701;[17]=-10808;[18]=-12984;[19]=-17212;[20]=-23514;[21]=-31939;[22]=-42493;[23]=-55234;[24]=-70171;[25]=-87278;[26]=-106481;[27]=-127488;[28]=-150641;[29]=-175282;[30]=-197420;[31]=-219136;[32]=-237568
72,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2381.000000,33,1,Ok,127441.000000,NonMono,14,-17217.000000,14.369941,14,-2323.520236,28,[0]=-103036;[1]=-91019;[2]=-80003;[3]=-69963;[4]=-60982;[5]=-52781;[6]=-45493;[7]=-39052;[8]=-33465;[9]=-28718;[10]=-24781;[11]=-21673;[12]=-19389;[13]=-17908;[14]=-17217;[15]=-17301;[16]=-18169;[17]=-19823;[18]=-22274;[19]=-25494;[20]=-29462;[21]=-34261;[22]=-39866;[23]=-46277;[24]=-53504;[25]=-61588;[26]=-70556;[27]=-80390
73,RECAL 3 1 -2324 64 4 80,1,-2324,64,4,80,2561.000000,33,1,Ok,253644.000000,NonMono,17,-16229.000000,16.208888,16,2625.835551,31,[2]=-266413;[3]=-260476;[4]=-247776;[5]=-226423;[6]=-199187;[7]=-171003;[8]=-141330;[9]=-114330;[10]=-90728;[11]=-70322;[12]=-53165;[13]=-39259;[14]=-28596;[15]=-21155;[16]=-17065;[17]=-16229;[18]=-18814;[19]=-24858;[20]=-34490;[21]=-47761;[22]=-64805;[23]=-85663;[24]=-110264;[25]=-138539;[26]=-170568;[27]=-201603;[28]=-231591;[29]=-253116;[30]=-263415;[31]=-267642;[32]=-269479
74,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2107.000000,33,1,Ok,107086.000000,NonMono,17,-10445.000000,16.736920,17,2173.947681,31,[2]=-92840;[3]=-81851;[4]=-71699;[5]=-62381;[6]=-53893;[7]=-46196;[8]=-39259;[9]=-33099;[10]=-27633;[11]=-22914;[12]=-18940;[13]=-15723;[14]=-13263;[15]=-11568;[16]=-10626;[17]=-10445;[18]=-11024;[19]=-12378;[20]=-14504;[21]=-17451;[22]=-21178;[23]=-25731;[24]=-31099;[25]=-37279;[26]=-44244;[27]=-52063;[28]=-60729;[29]=-70350;[30]=-80872;[31]=-92339;[32]=-104796
75,RECAL 3 1 2174 64 4 80,1,2174,64,4,80,-2705.000000,33,1,Ok,263970.000000,NonMono,15,-7199.000000,14.729238,15,-2646.083049,31,[0]=-267578;[1]=-262087;[2]=-251609;[3]=-234997;[4]=-211752;[5]=-184483;[6]=-153014;[7]=-122167;[8]=-94423;[9]=-70277;[10]=-49977;[11]=-33637;[12]=-21235;[13]=-12660;[14]=-7980;[15]=-7199;[16]=-10228;[17]=-17029;[18]=-27534;[19]=-41674;[20]=-59333;[21]=-80068;[22]=-104052;[23]=-130692;[24]=-159354;[25]=-187383;[26]=-213087;[27]=-236463;[28]=-254126;[29]=-264311;[30]=-268588
76,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2138.000000,33,1,Ok,110011.000000,NonMono,16,-1025.000000,16.406266,16,2203.625065,33,[0]=-111036;[1]=-97850;[2]=-85552;[3]=-74057;[4]=-63427;[5]=-53657;[6]=-44749;[7]=-36698;[8]=-29472;[9]=-23094;[10]=-17587;[11]=-12811;[12]=-8835;[13]=-5655;[14]=-3298;[15]=-1754;[16]=-1025;[17]=-1112;[18]=-2011;[19]=-3715;[20]=-6222;[21]=-9572;[22]=-13756;[23]=-18788;[24]=-24673;[25]=-31446;[26]=-39009;[27]=-47539;[28]=-57017;[29]=-67429;[30]=-78848;[31]=-91247;[32]=-104630
77,RECAL 3 1 2204 64 4 80,1,2204,64,4,80,-2115.000000,33,1,Ok,252402.000000,NonMono,15,445.000000,14.974267,15,-2055.102931,31,[0]=-226858;[1]=-207832;[2]=-186984;[3]=-164214;[4]=-139941;[5]=-116492;[6]=-94563;[7]=-74524;[8]=-56580;[9]=-41079;[10]=-28124;[11]=-17590;[12]=-9480;[13]=-3793;[14]=-486;[15]=445;[16]=-967;[17]=-4672;[18]=-10704;[19]=-19008;[20]=-29559;[21]=-42301;[22]=-57198;[23]=-74097;[24]=-92776;[25]=-113061;[26]=-134898;[27]=-157558;[28]=-180409;[29]=-200031;[30]=-219723
78,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2043.000000,33,1,Ok,106175.000000,NonMono,17,-1097.000000,16.860362,17,2110.441447,31,[2]=-83146;[3]=-72244;[4]=-62119;[5]=-52837;[6]=-44343;[7]=-36655;[8]=-29722;[9]=-23572;[10]=-18201;[11]=-13580;[12]=-9688;[13]=-6507;[14]=-4068;[15]=-2349;[16]=-1351;[17]=-1097;[18]=-1571;[19]=-2790;[20]=-4753;[21]=-7468;[22]=-10959;[23]=-15205;[24]=-20238;[25]=-26077;[26]=-32785;[27]=-40346;[28]=-48788;[29]=-58116;[30]=-68374;[31]=-79560;[32]=-91652
79,RECAL 3 1 2110 64 4 80,1,2110,64,4,80,-1269.000000,33,1,Ok,109901.000000,NonMono,15,-752.000000,15.097565,15,-1208.609739,30,[0]=-98440;[1]=-86250;[2]=-74720;[3]=-63949;[4]=-53972;[5]=-44838;[6]=-36494;[7]=-28969;[8]=-22355;[10]=-11805;[11]=-7854;[12]=-4784;[13]=-2585;[14]=-1254;[15]=-752;[16]=-1100;[17]=-2284;[18]=-4303;[19]=-7141;[20]=-10808;[21]=-15276;[22]=-20487;[23]=-26451;[24]=-33168;[25]=-40607;[26]=-48753;[27]=-57598;[28]=-67091;[29]=-77229;[30]=-87801
80,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2035.000000,33,1,Ok,103541.000000,NonMono,17,-590.000000,16.821428,17,2102.285710,31,[2]=-80349;[3]=-69740;[4]=-60014;[5]=-50972;[6]=-42672;[7]=-35161;[8]=-28393;[9]=-22385;[10]=-17110;[11]=-12591;[12]=-8805;[13]=-5738;[14]=-3389;[15]=-1741;[16]=-808;[17]=-590;[18]=-1095;[19]=-2333;[20]=-4275;[21]=-6969;[22]=-10417;[23]=-14612;[24]=-19577;[25]=-25323;[26]=-31859;[27]=-39200;[28]=-47444;[29]=-56580;[30]=-66613;[31]=-77589;[32]=-89499
81,RECAL 3 1 2102 64 4 80,1,2102,64,4,80,1131.000000,33,1,Ok,104363.000000,NonMono,16,-559.000000,16.525152,17,1197.100609,33,[0]=-102330;[1]=-91241;[2]=-80615;[3]=-70486;[4]=-60914;[5]=-51987;[6]=-43752;[7]=-36129;[8]=-29172;[9]=-22940;[10]=-17436;[11]=-12694;[12]=-8700;[13]=-5473;[14]=-3033;[15]=-1390;[16]=-559;[17]=-561;[18]=-1393;[19]=-3072;[20]=-5598;[21]=-8984;[22]=-13168;[23]=-18300;[24]=-24325;[25]=-31279;[26]=-39137;[27]=-47920;[28]=-57635;[29]=-68259;[30]=-79690;[31]=-91926;[32]=-104922
82,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2120.000000,33,1,Ok,103363.000000,NonMono,16,401.000000,16.079960,16,2184.319842,33,[0]=-98433;[1]=-86291;[2]=-74976;[3]=-64532;[4]=-54939;[5]=-46172;[6]=-38176;[7]=-30904;[8]=-24375;[9]=-18629;[10]=-13630;[11]=-9396;[12]=-5914;[13]=-3204;[14]=-1260;[15]=-50;[16]=401;[17]=77;[18]=-1016;[19]=-2903;[20]=-5577;[21]=-9048;[22]=-13307;[23]=-18337;[24]=-24177;[25]=-30866;[26]=-38411;[27]=-46818;[28]=-56157;[29]=-66422;[30]=-77546;[31]=-89764;[32]=-102962
83,RECAL 3 1 2184 64 4 80,1,2184,64,4,80,1982.000000,33,1,Ok,246850.000000,NonMono,16,416.000000,16.274675,16,2047.098698,33,[0]=-239248;[1]=-222588;[2]=-203239;[3]=-183546;[4]=-161149;[5]=-138486;[6]=-116648;[7]=-96142;[8]=-77239;[9]=-60139;[10]=-45026;[11]=-31985;[12]=-21061;[13]=-12340;[14]=-5812;[15]=-1555;[16]=416;[17]=71;[18]=-2641;[19]=-7755;[20]=-15320;[21]=-25363;[22]=-37948;[23]=-53068;[24]=-70745;[25]=-90927;[26]=-113398;[27]=-137980;[28]=-163969;[29]=-188472;[30]=-211080;[31]=-230826;[32]=-246434
84,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2113.000000,33,1,Ok,100136.000000,NonMono,17,-10588.000000,16.761882,17,2180.047527,31,[2]=-87565;[3]=-77259;[4]=-67761;[5]=-59057;[6]=-51135;[7]=-43937;[8]=-37460;[9]=-31670;[10]=-26561;[11]=-22163;[12]=-18483;[13]=-15491;[14]=-13216;[15]=-11644;[16]=-10775;[17]=-10588;[18]=-11119;[19]=-12356;[20]=-14315;[21]=-17005;[22]=-20426;[23]=-24586;[24]=-29496;[25]=-35112;[26]=-41480;[27]=-48653;[28]=-56658;[29]=-65491;[30]=-75226;[31]=-85867;[32]=-97277
85,RECAL 3 1 2180 64 4 80,1,2180,64,4,80,2570.000000,33,1,Ok,262278.000000,NonMono,17,-8369.000000,16.716327,17,2636.865309,31,[2]=-267241;[3]=-261916;[4]=-250465;[5]=-231591;[6]=-206758;[7]=-179919;[8]=-149574;[9]=-121007;[10]=-95344;[11]=-72811;[12]=-53515;[13]=-37637;[14]=-25300;[15]=-16165;[16]=-10497;[17]=-8369;[18]=-9859;[19]=-15040;[20]=-24065;[21]=-37010;[22]=-53918;[23]=-74876;[24]=-100000;[25]=-129374;[26]=-162975;[27]=-196698;[28]=-228398;[29]=-250918;[30]=-261914;[31]=-266886;[32]=-268887
86,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-484.000000,33,1,Ok,2738.000000,NonMono,14,-10803.000000,13.219381,13,-431.122478,29,[0]=-12708;[1]=-12412;[2]=-12150;[3]=-11920;[4]=-11694;[5]=-11504;[6]=-11337;[7]=-11198;[8]=-11075;[9]=-10979;[10]=-10903;[11]=-10845;[12]=-10809;[13]=-10806;[14]=-10803;[15]=-10828;[16]=-10864;[17]=-10927;[18]=-11008;[19]=-11103;[20]=-11216;[21]=-11338;[22]=-11467;[23]=-11625;[24]=-11787;[25]=-11967;[26]=-12161;[27]=-12358;[28]=-12566
